trial,mismatch,method,target,assumed_relative_error,true_relative_error,residual_gap,clipped
3123,swap_axes,raw_joint,redundant_4link,2.7959302190671793,2.7959302190671793,0.0,0
3123,swap_axes,ejar_correct_map,redundant_4link,0.00890351388354176,0.00890351388354176,0.0,0
3123,swap_axes,ejar_assumed_map,redundant_4link,0.44666191678886247,1.432187372506057,0.044202499133341566,1
3124,drop_y,raw_joint,long_2link,0.19145904143619177,0.19145904143619177,0.0,0
3124,drop_y,ejar_correct_map,long_2link,0.003103771808833571,0.003103771808833571,0.0,0
3124,drop_y,ejar_assumed_map,long_2link,0.00630189386350988,0.9001789665069659,0.02382196913159643,0
3125,identity,raw_joint,needle_5link,0.2845736991729255,0.2845736991729255,0.0,1
3125,identity,ejar_correct_map,needle_5link,0.01754182528904984,0.01754182528904984,0.0,0
3125,identity,ejar_assumed_map,needle_5link,0.01754182528904984,0.01754182528904984,0.0,0
3126,rotate_30,raw_joint,heavy_3link,1.0771226870292447,1.0771226870292447,0.0,1
3126,rotate_30,ejar_correct_map,heavy_3link,0.836001778782608,0.836001778782608,0.0,1
3126,rotate_30,ejar_assumed_map,heavy_3link,0.7579392974947378,0.801852001423197,0.006114120396529421,1
3127,scale_x2,raw_joint,short_2link,1.1576561640236673,1.1576561640236673,0.0,0
3127,scale_x2,ejar_correct_map,short_2link,0.41912480169474,0.41912480169474,0.0,0
3127,scale_x2,ejar_assumed_map,short_2link,0.4037508688766635,0.6144575540942325,0.001248849767140057,0
3128,swap_axes,raw_joint,soft_5link,0.9446410265945442,0.9446410265945442,0.0,0
3128,swap_axes,ejar_correct_map,soft_5link,0.23113457361085196,0.23113457361085196,0.0,1
3128,swap_axes,ejar_assumed_map,soft_5link,0.2311718163608045,1.7688328286602426,0.11192439816852828,1
3129,drop_y,raw_joint,asym_3link,1.4797175086074559,1.4797175086074559,0.0,0
3129,drop_y,ejar_correct_map,asym_3link,0.49104331112534216,0.49104331112534216,0.0,1
3129,drop_y,ejar_assumed_map,asym_3link,0.4915670962822557,0.4916873399415083,9.606107085901455e-06,1
3130,identity,raw_joint,large_6link,0.8754897641826508,0.8754897641826508,0.0,1
3130,identity,ejar_correct_map,large_6link,0.0033664570671833286,0.0033664570671833286,0.0,0
3130,identity,ejar_assumed_map,large_6link,0.0033664570671833286,0.0033664570671833286,0.0,0
3131,rotate_30,raw_joint,long_4link,2.1529027568386097,2.1529027568386097,0.0,0
3131,rotate_30,ejar_correct_map,long_4link,0.24092297321091166,0.24092297321091166,0.0,1
3131,rotate_30,ejar_assumed_map,long_4link,0.1468217316660435,0.4944625998357826,0.032071968990322074,1
3132,scale_x2,raw_joint,wide_2link,0.9525929982723241,0.9525929982723241,0.0,0
3132,scale_x2,ejar_correct_map,wide_2link,0.873458869185927,0.873458869185927,0.0,1
3132,scale_x2,ejar_assumed_map,wide_2link,0.9516022505880345,0.9250745725671742,0.025556942539706744,1
3133,swap_axes,raw_joint,snake_6link,1.0313334561977445,1.0313334561977445,0.0,0
3133,swap_axes,ejar_correct_map,snake_6link,0.005661210733687251,0.005661210733687251,0.0,0
3133,swap_axes,ejar_assumed_map,snake_6link,0.005426266962540774,0.5297189682043043,0.029042170393229847,0
3134,drop_y,raw_joint,redundant_4link,0.5559795738366623,0.5559795738366623,0.0,0
3134,drop_y,ejar_correct_map,redundant_4link,0.0028181406900520518,0.0028181406900520518,0.0,0
3134,drop_y,ejar_assumed_map,redundant_4link,0.0031415511221036816,0.11747899027503794,0.007376294102475637,0
3135,identity,raw_joint,long_2link,1.2196664399219064,1.2196664399219064,0.0,1
3135,identity,ejar_correct_map,long_2link,0.37620713964429275,0.37620713964429275,0.0,0
3135,identity,ejar_assumed_map,long_2link,0.37620713964429275,0.37620713964429275,0.0,0
3136,rotate_30,raw_joint,needle_5link,1.6847748005301093,1.6847748005301093,0.0,0
3136,rotate_30,ejar_correct_map,needle_5link,0.3121954699358168,0.3121954699358168,0.0,1
3136,rotate_30,ejar_assumed_map,needle_5link,0.3086573283224834,0.5325396561377078,0.010454450504410483,1
3137,scale_x2,raw_joint,heavy_3link,1.4178764032216482,1.4178764032216482,0.0,0
3137,scale_x2,ejar_correct_map,heavy_3link,0.339929033005426,0.339929033005426,0.0,1
3137,scale_x2,ejar_assumed_map,heavy_3link,0.5534447829381001,0.5241962023741419,0.012016389116646538,1
3138,swap_axes,raw_joint,short_2link,0.9371335787683105,0.9371335787683105,0.0,0
3138,swap_axes,ejar_correct_map,short_2link,0.8364204855215234,0.8364204855215234,0.0,1
3138,swap_axes,ejar_assumed_map,short_2link,0.8045869290364692,0.8203622021857654,0.00045430279930063974,1
3139,drop_y,raw_joint,soft_5link,2.534891650970539,2.534891650970539,0.0,0
3139,drop_y,ejar_correct_map,soft_5link,0.007579052063283125,0.007579052063283125,0.0,0
3139,drop_y,ejar_assumed_map,soft_5link,0.005889004016110586,0.14893612667473238,0.0031507054828857715,0
3140,identity,raw_joint,asym_3link,0.6473541701236043,0.6473541701236043,0.0,0
3140,identity,ejar_correct_map,asym_3link,0.5616839770644791,0.5616839770644791,0.0,1
3140,identity,ejar_assumed_map,asym_3link,0.5616839770644791,0.5616839770644791,0.0,1
3141,rotate_30,raw_joint,large_6link,0.4139774163530576,0.4139774163530576,0.0,1
3141,rotate_30,ejar_correct_map,large_6link,0.00285198687455297,0.00285198687455297,0.0,0
3141,rotate_30,ejar_assumed_map,large_6link,0.0012580790880569038,0.517942205040588,0.014916020886970319,0
3142,scale_x2,raw_joint,long_4link,1.9320154449221496,1.9320154449221496,0.0,0
3142,scale_x2,ejar_correct_map,long_4link,0.011506151196907953,0.011506151196907953,0.0,0
3142,scale_x2,ejar_assumed_map,long_4link,0.013974464088035293,0.8914454634603434,0.01500239815843582,0
3143,swap_axes,raw_joint,wide_2link,1.0268460800760848,1.0268460800760848,0.0,0
3143,swap_axes,ejar_correct_map,wide_2link,0.20606837530161873,0.20606837530161873,0.0,1
3143,swap_axes,ejar_assumed_map,wide_2link,0.007392947255849481,1.8540495382007987,0.07924387908087634,0
3144,drop_y,raw_joint,snake_6link,1.2730413179693156,1.2730413179693156,0.0,0
3144,drop_y,ejar_correct_map,snake_6link,0.5375744215803403,0.5375744215803403,0.0,1
3144,drop_y,ejar_assumed_map,snake_6link,0.5061130646528265,0.6809789856435411,0.018393544335600958,1
3145,identity,raw_joint,redundant_4link,0.8044431234508088,0.8044431234508088,0.0,0
3145,identity,ejar_correct_map,redundant_4link,0.014453780488552453,0.014453780488552453,0.0,0
3145,identity,ejar_assumed_map,redundant_4link,0.014453780488552453,0.014453780488552453,0.0,0
3146,rotate_30,raw_joint,long_2link,1.8458909441291247,1.8458909441291247,0.0,0
3146,rotate_30,ejar_correct_map,long_2link,0.8216906134466306,0.8216906134466306,0.0,1
3146,rotate_30,ejar_assumed_map,long_2link,0.6512814993225746,0.7342301923748151,0.004668570909892103,1
3147,scale_x2,raw_joint,needle_5link,1.24116040313913,1.24116040313913,0.0,1
3147,scale_x2,ejar_correct_map,needle_5link,0.011100968012793389,0.011100968012793389,0.0,0
3147,scale_x2,ejar_assumed_map,needle_5link,0.17936404819009982,0.5976305933058104,0.008317089260992137,1
3148,swap_axes,raw_joint,heavy_3link,0.21712115308411062,0.21712115308411062,0.0,0
3148,swap_axes,ejar_correct_map,heavy_3link,0.001194870391852524,0.001194870391852524,0.0,0
3148,swap_axes,ejar_assumed_map,heavy_3link,0.00467820911223773,0.9539448043788562,0.006337170125544463,0
3149,drop_y,raw_joint,short_2link,0.900128618812517,0.900128618812517,0.0,0
3149,drop_y,ejar_correct_map,short_2link,0.7477744722338769,0.7477744722338769,0.0,1
3149,drop_y,ejar_assumed_map,short_2link,0.6799433539508947,0.8707347124134187,0.04090807672330367,1
3150,identity,raw_joint,soft_5link,2.328973316558466,2.328973316558466,0.0,0
3150,identity,ejar_correct_map,soft_5link,0.8523656390378829,0.8523656390378829,0.0,1
3150,identity,ejar_assumed_map,soft_5link,0.8523656390378829,0.8523656390378829,0.0,1
3151,rotate_30,raw_joint,asym_3link,0.6332380043110163,0.6332380043110163,0.0,0
3151,rotate_30,ejar_correct_map,asym_3link,0.0022650726230847335,0.0022650726230847335,0.0,0
3151,rotate_30,ejar_assumed_map,asym_3link,0.007061253887432839,0.5116642130266322,0.00874214747088205,0
3152,scale_x2,raw_joint,large_6link,1.8368267185258953,1.8368267185258953,0.0,0
3152,scale_x2,ejar_correct_map,large_6link,0.0011059968447720311,0.0011059968447720311,0.0,0
3152,scale_x2,ejar_assumed_map,large_6link,0.17475657316882917,0.6311423474607292,0.03372936539695697,1
3153,swap_axes,raw_joint,long_4link,2.7176740578414815,2.7176740578414815,0.0,1
3153,swap_axes,ejar_correct_map,long_4link,0.3791737776388565,0.3791737776388565,0.0,1
3153,swap_axes,ejar_assumed_map,long_4link,0.4067557077546029,1.54807668120537,0.05066348303477487,1
3154,drop_y,raw_joint,wide_2link,0.6206682129247127,0.6206682129247127,0.0,0
3154,drop_y,ejar_correct_map,wide_2link,0.005823609739892303,0.005823609739892303,0.0,0
3154,drop_y,ejar_assumed_map,wide_2link,0.006547653738958771,0.7044787543211127,0.02884625704525275,0
3155,identity,raw_joint,snake_6link,0.6421814289781365,0.6421814289781365,0.0,0
3155,identity,ejar_correct_map,snake_6link,0.267217417844228,0.267217417844228,0.0,1
3155,identity,ejar_assumed_map,snake_6link,0.267217417844228,0.267217417844228,0.0,1
3156,rotate_30,raw_joint,redundant_4link,1.516571198632346,1.516571198632346,0.0,0
3156,rotate_30,ejar_correct_map,redundant_4link,0.0019627449172162016,0.0019627449172162016,0.0,0
3156,rotate_30,ejar_assumed_map,redundant_4link,0.0034462583573201884,0.5153939074351616,0.03081371481238126,0
3157,scale_x2,raw_joint,long_2link,1.9557123122886155,1.9557123122886155,0.0,0
3157,scale_x2,ejar_correct_map,long_2link,0.008220937540424769,0.008220937540424769,0.0,0
3157,scale_x2,ejar_assumed_map,long_2link,0.001286772959183529,0.6024432924241219,0.010653662329228424,0
3158,swap_axes,raw_joint,needle_5link,1.597521614950641,1.597521614950641,0.0,0
3158,swap_axes,ejar_correct_map,needle_5link,0.4215684710896265,0.4215684710896265,0.0,1
3158,swap_axes,ejar_assumed_map,needle_5link,0.05485282641341677,1.772110309151569,0.08929317552926727,1
3159,drop_y,raw_joint,heavy_3link,1.0279867783814751,1.0279867783814751,0.0,1
3159,drop_y,ejar_correct_map,heavy_3link,0.005563679117315225,0.005563679117315225,0.0,0
3159,drop_y,ejar_assumed_map,heavy_3link,0.006676791163566716,0.6793617882586382,0.022009482216254386,0
3160,identity,raw_joint,short_2link,0.838385251487803,0.838385251487803,0.0,0
3160,identity,ejar_correct_map,short_2link,0.00334783099708418,0.00334783099708418,0.0,0
3160,identity,ejar_assumed_map,short_2link,0.00334783099708418,0.00334783099708418,0.0,0
3161,rotate_30,raw_joint,soft_5link,1.5049729976313597,1.5049729976313597,0.0,0
3161,rotate_30,ejar_correct_map,soft_5link,0.017338426971795655,0.017338426971795655,0.0,0
3161,rotate_30,ejar_assumed_map,soft_5link,0.010845399962272987,0.524470269104681,0.018705351418223274,0
3162,scale_x2,raw_joint,asym_3link,1.4647073630297223,1.4647073630297223,0.0,0
3162,scale_x2,ejar_correct_map,asym_3link,0.004685539998670668,0.004685539998670668,0.0,0
3162,scale_x2,ejar_assumed_map,asym_3link,0.2004138534259096,0.5676013918446574,0.010798528329349376,1
3163,swap_axes,raw_joint,large_6link,4.805147470203553,4.805147470203553,0.0,0
3163,swap_axes,ejar_correct_map,large_6link,0.007367405122272126,0.007367405122272126,0.0,0
3163,swap_axes,ejar_assumed_map,large_6link,0.011105170089055722,1.2253838832101716,0.016857839024387745,0
3164,drop_y,raw_joint,long_4link,1.2096526268632035,1.2096526268632035,0.0,0
3164,drop_y,ejar_correct_map,long_4link,0.014666078489952349,0.014666078489952349,0.0,0
3164,drop_y,ejar_assumed_map,long_4link,0.016312546957973767,0.5635694486232663,0.009613527027040816,0
3165,identity,raw_joint,wide_2link,1.4732968895275385,1.4732968895275385,0.0,0
3165,identity,ejar_correct_map,wide_2link,0.9300580169147812,0.9300580169147812,0.0,1
3165,identity,ejar_assumed_map,wide_2link,0.9300580169147812,0.9300580169147812,0.0,1
3166,rotate_30,raw_joint,snake_6link,0.5567072889390504,0.5567072889390504,0.0,0
3166,rotate_30,ejar_correct_map,snake_6link,0.0054512570101891,0.0054512570101891,0.0,0
3166,rotate_30,ejar_assumed_map,snake_6link,0.007038494348130854,0.5147873094799323,0.011228547980187364,0
3167,scale_x2,raw_joint,redundant_4link,0.8678461900123463,0.8678461900123463,0.0,0
3167,scale_x2,ejar_correct_map,redundant_4link,0.03117426959206355,0.03117426959206355,0.0,0
3167,scale_x2,ejar_assumed_map,redundant_4link,0.030109882035187434,0.3232016346574733,0.004241339941868716,0
3168,swap_axes,raw_joint,long_2link,0.9456370289849096,0.9456370289849096,0.0,1
3168,swap_axes,ejar_correct_map,long_2link,0.0025946098750379686,0.0025946098750379686,0.0,0
3168,swap_axes,ejar_assumed_map,long_2link,0.0010965005053422735,1.9545604010051116,0.06405350479936193,0
3169,drop_y,raw_joint,needle_5link,2.0015843277306,2.0015843277306,0.0,1
3169,drop_y,ejar_correct_map,needle_5link,0.01525288730746381,0.01525288730746381,0.0,0
3169,drop_y,ejar_assumed_map,needle_5link,0.0022272080003746864,0.86905374974146,0.020409210280315806,0
3170,identity,raw_joint,heavy_3link,1.8064979380103308,1.8064979380103308,0.0,0
3170,identity,ejar_correct_map,heavy_3link,0.8291830501997127,0.8291830501997127,0.0,1
3170,identity,ejar_assumed_map,heavy_3link,0.8291830501997127,0.8291830501997127,0.0,1
3171,rotate_30,raw_joint,short_2link,0.3033312989559219,0.3033312989559219,0.0,1
3171,rotate_30,ejar_correct_map,short_2link,0.5357786756628473,0.5357786756628473,0.0,1
3171,rotate_30,ejar_assumed_map,short_2link,0.77329722378625,0.8059032119463984,0.0020337238011703673,1
3172,scale_x2,raw_joint,soft_5link,0.707228968199761,0.707228968199761,0.0,0
3172,scale_x2,ejar_correct_map,soft_5link,0.013575838234437554,0.013575838234437554,0.0,0
3172,scale_x2,ejar_assumed_map,soft_5link,0.00861336080156479,0.34579689359200655,0.013735205909918264,0
3173,swap_axes,raw_joint,asym_3link,1.3928473991804302,1.3928473991804302,0.0,0
3173,swap_axes,ejar_correct_map,asym_3link,0.46492510205462867,0.46492510205462867,0.0,1
3173,swap_axes,ejar_assumed_map,asym_3link,0.14232070849005218,1.6217534763197654,0.10880462089590061,1
3174,drop_y,raw_joint,large_6link,1.3181294491119893,1.3181294491119893,0.0,0
3174,drop_y,ejar_correct_map,large_6link,0.0041900163086454065,0.0041900163086454065,0.0,0
3174,drop_y,ejar_assumed_map,large_6link,0.001397508255455252,0.6149981134155432,0.008187189799224016,0
3175,identity,raw_joint,long_4link,0.7457347855822338,0.7457347855822338,0.0,0
3175,identity,ejar_correct_map,long_4link,0.0033940416182212585,0.0033940416182212585,0.0,0
3175,identity,ejar_assumed_map,long_4link,0.0033940416182212585,0.0033940416182212585,0.0,0
3176,rotate_30,raw_joint,wide_2link,1.219227873773477,1.219227873773477,0.0,0
3176,rotate_30,ejar_correct_map,wide_2link,0.3945141658070932,0.3945141658070932,0.0,1
3176,rotate_30,ejar_assumed_map,wide_2link,0.4855091227632814,0.6116219833014,0.008298812526239464,1
3177,scale_x2,raw_joint,snake_6link,0.8244791372367445,0.8244791372367445,0.0,1
3177,scale_x2,ejar_correct_map,snake_6link,0.0019620543601098065,0.0019620543601098065,0.0,0
3177,scale_x2,ejar_assumed_map,snake_6link,0.0033239168719075758,0.48383966732740197,0.009830019231329212,0
3178,swap_axes,raw_joint,redundant_4link,1.4960646658010586,1.4960646658010586,0.0,0
3178,swap_axes,ejar_correct_map,redundant_4link,0.4181175387495887,0.4181175387495887,0.0,1
3178,swap_axes,ejar_assumed_map,redundant_4link,0.24951969920646408,1.0493849398807469,0.0995285342346408,1
3179,drop_y,raw_joint,long_2link,2.6811862229598207,2.6811862229598207,0.0,0
3179,drop_y,ejar_correct_map,long_2link,0.0005444494902853965,0.0005444494902853965,0.0,0
3179,drop_y,ejar_assumed_map,long_2link,0.011345195187205552,0.5892604153239482,0.01816651306704365,0
3180,identity,raw_joint,needle_5link,1.1430167945064704,1.1430167945064704,0.0,1
3180,identity,ejar_correct_map,needle_5link,0.9503564961662828,0.9503564961662828,0.0,1
3180,identity,ejar_assumed_map,needle_5link,0.9503564961662828,0.9503564961662828,0.0,1
3181,rotate_30,raw_joint,heavy_3link,0.8951521180807617,0.8951521180807617,0.0,1
3181,rotate_30,ejar_correct_map,heavy_3link,0.17154825690225428,0.17154825690225428,0.0,1
3181,rotate_30,ejar_assumed_map,heavy_3link,0.1692381512033019,0.5010254388782075,0.028234536653663562,1
3182,scale_x2,raw_joint,short_2link,1.2358025432806248,1.2358025432806248,0.0,0
3182,scale_x2,ejar_correct_map,short_2link,0.7692865912636085,0.7692865912636085,0.0,1
3182,scale_x2,ejar_assumed_map,short_2link,0.6978534470032102,0.7617629518673232,0.005977993775001836,1
3183,swap_axes,raw_joint,soft_5link,1.9681687870032385,1.9681687870032385,0.0,0
3183,swap_axes,ejar_correct_map,soft_5link,0.010456316106095606,0.010456316106095606,0.0,0
3183,swap_axes,ejar_assumed_map,soft_5link,0.01040456351480603,0.10800208426024974,0.001038457366568898,0
3184,drop_y,raw_joint,asym_3link,1.03954315620142,1.03954315620142,0.0,0
3184,drop_y,ejar_correct_map,asym_3link,0.5713976114412931,0.5713976114412931,0.0,1
3184,drop_y,ejar_assumed_map,asym_3link,0.006939484741029743,0.9498863552585545,0.10129244601260765,0
3185,identity,raw_joint,large_6link,2.0726023696880764,2.0726023696880764,0.0,0
3185,identity,ejar_correct_map,large_6link,0.5210949969346513,0.5210949969346513,0.0,1
3185,identity,ejar_assumed_map,large_6link,0.5210949969346513,0.5210949969346513,0.0,1
3186,rotate_30,raw_joint,long_4link,0.7383405070545009,0.7383405070545009,0.0,0
3186,rotate_30,ejar_correct_map,long_4link,0.008970727819489762,0.008970727819489762,0.0,0
3186,rotate_30,ejar_assumed_map,long_4link,0.13592331449203604,0.49529537080546837,0.011886995333587728,1
3187,scale_x2,raw_joint,wide_2link,1.2411048541704535,1.2411048541704535,0.0,0
3187,scale_x2,ejar_correct_map,wide_2link,0.32048350419067173,0.32048350419067173,0.0,1
3187,scale_x2,ejar_assumed_map,wide_2link,0.49013221771722376,0.42273966940060126,0.01788660971047253,1
3188,swap_axes,raw_joint,snake_6link,1.0140084618281018,1.0140084618281018,0.0,0
3188,swap_axes,ejar_correct_map,snake_6link,0.004651549411287844,0.004651549411287844,0.0,0
3188,swap_axes,ejar_assumed_map,snake_6link,0.0073956756322130215,0.8654252783043184,0.014895845854267134,0
3189,drop_y,raw_joint,redundant_4link,0.48083166315976655,0.48083166315976655,0.0,0
3189,drop_y,ejar_correct_map,redundant_4link,0.017135177064961947,0.017135177064961947,0.0,0
3189,drop_y,ejar_assumed_map,redundant_4link,0.0049716594288326515,0.895389755695,0.02380885529770719,0
3190,identity,raw_joint,long_2link,0.281824226466859,0.281824226466859,0.0,0
3190,identity,ejar_correct_map,long_2link,0.0042832361397584845,0.0042832361397584845,0.0,0
3190,identity,ejar_assumed_map,long_2link,0.0042832361397584845,0.0042832361397584845,0.0,0
3191,rotate_30,raw_joint,needle_5link,0.17911473977115136,0.17911473977115136,0.0,0
3191,rotate_30,ejar_correct_map,needle_5link,0.0040305976768677245,0.0040305976768677245,0.0,0
3191,rotate_30,ejar_assumed_map,needle_5link,0.3714683050843126,0.5492368087639231,0.01405564119611704,1
3192,scale_x2,raw_joint,heavy_3link,1.757515372758966,1.757515372758966,0.0,1
3192,scale_x2,ejar_correct_map,heavy_3link,0.31575226539972484,0.31575226539972484,0.0,1
3192,scale_x2,ejar_assumed_map,heavy_3link,0.655711793582957,0.31169957838149503,0.08759601971618504,1
3193,swap_axes,raw_joint,short_2link,0.6503846057816327,0.6503846057816327,0.0,0
3193,swap_axes,ejar_correct_map,short_2link,0.22051491715865906,0.22051491715865906,0.0,1
3193,swap_axes,ejar_assumed_map,short_2link,0.0038088665155947255,1.8787737342597814,0.06703545461124638,0
3194,drop_y,raw_joint,soft_5link,1.4204143594148382,1.4204143594148382,0.0,0
3194,drop_y,ejar_correct_map,soft_5link,0.44247640221024487,0.44247640221024487,0.0,1
3194,drop_y,ejar_assumed_map,soft_5link,0.46355795785224113,0.4689855611888937,0.0008390875276574616,1
3195,identity,raw_joint,asym_3link,0.7148380738261626,0.7148380738261626,0.0,0
3195,identity,ejar_correct_map,asym_3link,0.5722262637014681,0.5722262637014681,0.0,0
3195,identity,ejar_assumed_map,asym_3link,0.5722262637014681,0.5722262637014681,0.0,0
3196,rotate_30,raw_joint,large_6link,0.2739796531850933,0.2739796531850933,0.0,1
3196,rotate_30,ejar_correct_map,large_6link,0.006932207057536374,0.006932207057536374,0.0,0
3196,rotate_30,ejar_assumed_map,large_6link,0.002070511612192813,0.5189428456451258,0.0069881642011175955,0
3197,scale_x2,raw_joint,long_4link,1.193162442072294,1.193162442072294,0.0,0
3197,scale_x2,ejar_correct_map,long_4link,0.17985121395431902,0.17985121395431902,0.0,1
3197,scale_x2,ejar_assumed_map,long_4link,0.4617898351382622,0.5521787399132816,0.0024223595889681163,1
3198,swap_axes,raw_joint,wide_2link,1.3846306312831613,1.3846306312831613,0.0,0
3198,swap_axes,ejar_correct_map,wide_2link,0.02338685377166605,0.02338685377166605,0.0,0
3198,swap_axes,ejar_assumed_map,wide_2link,0.013273815963052075,0.7941572660241853,0.017544639128572338,0
3199,drop_y,raw_joint,snake_6link,0.5636634441399917,0.5636634441399917,0.0,0
3199,drop_y,ejar_correct_map,snake_6link,0.000660084439592533,0.000660084439592533,0.0,0
3199,drop_y,ejar_assumed_map,snake_6link,0.019639178980035865,0.8593570890276211,0.046805849512475364,0
3200,identity,raw_joint,redundant_4link,1.0001675310652336,1.0001675310652336,0.0,0
3200,identity,ejar_correct_map,redundant_4link,0.00811935447641999,0.00811935447641999,0.0,0
3200,identity,ejar_assumed_map,redundant_4link,0.00811935447641999,0.00811935447641999,0.0,0
3201,rotate_30,raw_joint,long_2link,1.2469754512312745,1.2469754512312745,0.0,0
3201,rotate_30,ejar_correct_map,long_2link,0.012581314108836358,0.012581314108836358,0.0,0
3201,rotate_30,ejar_assumed_map,long_2link,0.010369983510751087,0.52092360090067,0.002419446523180965,0
3202,scale_x2,raw_joint,needle_5link,0.7975381200946685,0.7975381200946685,0.0,0
3202,scale_x2,ejar_correct_map,needle_5link,0.027949410598137908,0.027949410598137908,0.0,0
3202,scale_x2,ejar_assumed_map,needle_5link,0.02121188557189477,0.3799685467961035,0.005294107575325789,0
3203,swap_axes,raw_joint,heavy_3link,0.39604011040871345,0.39604011040871345,0.0,0
3203,swap_axes,ejar_correct_map,heavy_3link,0.001003818454662611,0.001003818454662611,0.0,0
3203,swap_axes,ejar_assumed_map,heavy_3link,0.0008998983916540166,1.9985766191905832,0.10379897226653706,0
3204,drop_y,raw_joint,short_2link,0.3478020798256873,0.3478020798256873,0.0,0
3204,drop_y,ejar_correct_map,short_2link,0.0010427462246914692,0.0010427462246914692,0.0,0
3204,drop_y,ejar_assumed_map,short_2link,0.006606846500250152,0.11132864781585088,0.006310162032578476,0
3205,identity,raw_joint,soft_5link,0.34003571582189374,0.34003571582189374,0.0,0
3205,identity,ejar_correct_map,soft_5link,0.0007415962697375801,0.0007415962697375801,0.0,0
3205,identity,ejar_assumed_map,soft_5link,0.0007415962697375801,0.0007415962697375801,0.0,0
3206,rotate_30,raw_joint,asym_3link,0.24086685349788742,0.24086685349788742,0.0,0
3206,rotate_30,ejar_correct_map,asym_3link,0.0008568831495060911,0.0008568831495060911,0.0,0
3206,rotate_30,ejar_assumed_map,asym_3link,0.1442023154500339,0.49264882789942854,0.021379547750138627,1
3207,scale_x2,raw_joint,large_6link,0.836185314711409,0.836185314711409,0.0,0
3207,scale_x2,ejar_correct_map,large_6link,0.00755011929553629,0.00755011929553629,0.0,0
3207,scale_x2,ejar_assumed_map,large_6link,0.008869809329128783,0.6211395691561161,0.021624948339499232,0
3208,swap_axes,raw_joint,long_4link,0.7856532232284466,0.7856532232284466,0.0,0
3208,swap_axes,ejar_correct_map,long_4link,0.01068576325862708,0.01068576325862708,0.0,0
3208,swap_axes,ejar_assumed_map,long_4link,0.010815517319578635,0.22831322818093272,0.004033807877704997,0
3209,drop_y,raw_joint,wide_2link,1.6188471892518141,1.6188471892518141,0.0,0
3209,drop_y,ejar_correct_map,wide_2link,0.6810649046740962,0.6810649046740962,0.0,1
3209,drop_y,ejar_assumed_map,wide_2link,0.01754406114900894,0.6529067446472931,0.02698994772140571,0
3210,identity,raw_joint,snake_6link,0.5160310549552971,0.5160310549552971,0.0,0
3210,identity,ejar_correct_map,snake_6link,0.48092740863705985,0.48092740863705985,0.0,1
3210,identity,ejar_assumed_map,snake_6link,0.48092740863705985,0.48092740863705985,0.0,1
3211,rotate_30,raw_joint,redundant_4link,1.0025742513297715,1.0025742513297715,0.0,0
3211,rotate_30,ejar_correct_map,redundant_4link,0.005354508592408576,0.005354508592408576,0.0,0
3211,rotate_30,ejar_assumed_map,redundant_4link,0.024097031523058837,0.49566470745881924,0.018164519875889712,0
3212,scale_x2,raw_joint,long_2link,1.0749578294508244,1.0749578294508244,0.0,0
3212,scale_x2,ejar_correct_map,long_2link,0.7794235097294742,0.7794235097294742,0.0,1
3212,scale_x2,ejar_assumed_map,long_2link,0.6222475694115459,0.7224499582732379,0.008034307343368033,1
3213,swap_axes,raw_joint,needle_5link,5.6288096922013375,5.6288096922013375,0.0,1
3213,swap_axes,ejar_correct_map,needle_5link,0.03969345364289108,0.03969345364289108,0.0,0
3213,swap_axes,ejar_assumed_map,needle_5link,0.02665007954142634,0.3909121219277437,0.001725821130293757,0
3214,drop_y,raw_joint,heavy_3link,1.5670483916467008,1.5670483916467008,0.0,0
3214,drop_y,ejar_correct_map,heavy_3link,0.550692601820954,0.550692601820954,0.0,1
3214,drop_y,ejar_assumed_map,heavy_3link,0.00876994787788092,0.8625348435484698,0.06796660341320354,0
3215,identity,raw_joint,short_2link,1.1324927159236984,1.1324927159236984,0.0,0
3215,identity,ejar_correct_map,short_2link,0.7673276463654465,0.7673276463654465,0.0,1
3215,identity,ejar_assumed_map,short_2link,0.7673276463654465,0.7673276463654465,0.0,1
3216,rotate_30,raw_joint,soft_5link,0.5652481265466246,0.5652481265466246,0.0,0
3216,rotate_30,ejar_correct_map,soft_5link,0.0042023195614726205,0.0042023195614726205,0.0,0
3216,rotate_30,ejar_assumed_map,soft_5link,0.03351453562823927,0.484952181262579,0.011285115081723267,0
3217,scale_x2,raw_joint,asym_3link,2.167795008219314,2.167795008219314,0.0,0
3217,scale_x2,ejar_correct_map,asym_3link,0.006134056894184667,0.006134056894184667,0.0,0
3217,scale_x2,ejar_assumed_map,asym_3link,0.006760525517531735,0.7400028064290096,0.01451176655902831,0
3218,swap_axes,raw_joint,large_6link,0.7937449043603563,0.7937449043603563,0.0,0
3218,swap_axes,ejar_correct_map,large_6link,0.0044798687131950956,0.0044798687131950956,0.0,0
3218,swap_axes,ejar_assumed_map,large_6link,0.004088828422056625,1.9630509301946926,0.12926726928748586,0
3219,drop_y,raw_joint,long_4link,2.171769658557011,2.171769658557011,0.0,0
3219,drop_y,ejar_correct_map,long_4link,0.0043186033752414124,0.0043186033752414124,0.0,0
3219,drop_y,ejar_assumed_map,long_4link,0.003935493711793175,0.7546595775269042,0.029767045383044952,0
3220,identity,raw_joint,wide_2link,2.5244335650496286,2.5244335650496286,0.0,0
