trial,scenario,method,relative_effect_error,absolute_error,effect_cosine,clipped
162,zero_effect,normalized_copy,0.0,0.0,0.0,0
162,zero_effect,ejar_absolute,0.0,0.0,0.0,0
163,same_geometry_diff_limits,normalized_copy,0.6020002130418967,0.051276183966669116,0.8639065810883066,0
163,same_geometry_diff_limits,ejar_absolute,0.3304849133138368,0.028149500359245915,0.9999600254340136,1
164,same_limits_diff_geometry,normalized_copy,1.3798159508203538,0.13228285876814339,-0.08053753912699231,0
164,same_limits_diff_geometry,ejar_absolute,0.9516870817685193,0.09123817401458795,0.9984977558601823,1
165,matched_morphology,normalized_copy,0.0,0.0,0.9999970121120801,0
165,matched_morphology,ejar_absolute,0.0027157334178020817,4.9682605124504524e-05,0.9999942448144091,0
166,random_map,normalized_copy,0.7748570290472038,0.039671851311446044,0.6959210124992524,0
166,random_map,ejar_absolute,0.6936342010071158,0.03551332936958053,0.9996437209265271,0
167,zero_effect,normalized_copy,0.0,0.0,0.0,0
167,zero_effect,ejar_absolute,0.0,0.0,0.0,0
168,same_geometry_diff_limits,normalized_copy,0.8423020854420707,0.09408776693393482,0.5500066646351854,0
168,same_geometry_diff_limits,ejar_absolute,0.8912247511177889,0.09955258109673955,0.998256536175138,1
169,same_limits_diff_geometry,normalized_copy,0.5870138235588311,0.027577016285655644,0.8202277850972116,0
169,same_limits_diff_geometry,ejar_absolute,0.7891288195508034,0.03707207127815062,0.9810948171968958,1
170,matched_morphology,normalized_copy,0.0,0.0,0.9999998363687475,0
170,matched_morphology,ejar_absolute,0.0006801758990475997,5.317262268716054e-05,0.9999998243150451,0
171,random_map,normalized_copy,1.529161013391516,0.05406606012849162,-0.04182626749381786,0
171,random_map,ejar_absolute,0.9905339910535106,0.03502199562414701,0.13964753945549918,0
172,zero_effect,normalized_copy,0.0,0.0,0.0,0
172,zero_effect,ejar_absolute,0.0,0.0,0.0,0
173,same_geometry_diff_limits,normalized_copy,1.6084509745222815,0.07934830144659187,-0.927564911311908,0
173,same_geometry_diff_limits,ejar_absolute,0.007266483168335088,0.0003584710420340208,0.9999831010535375,0
174,same_limits_diff_geometry,normalized_copy,1.5847132606737653,0.09307848828916586,-0.19204956265971912,0
174,same_limits_diff_geometry,ejar_absolute,0.7556036354482165,0.04438054875833872,0.9999259836542013,1
175,matched_morphology,normalized_copy,0.0,0.0,0.9999978491950395,0
175,matched_morphology,ejar_absolute,0.0006606031661398695,1.4244253342140367e-05,0.9999978422599173,0
176,random_map,normalized_copy,0.9372934003553594,0.05319101315304034,0.485721715370966,0
176,random_map,ejar_absolute,1.5881805154525441,0.09012858796915739,-0.566736584329565,0
177,zero_effect,normalized_copy,0.0,0.0,0.0,0
177,zero_effect,ejar_absolute,0.0,0.0,0.0,0
178,same_geometry_diff_limits,normalized_copy,1.4100266690274248,0.0415555527610118,-0.2801294311946265,0
178,same_geometry_diff_limits,ejar_absolute,0.024083364953608286,0.0007097720667103965,0.9999644314090925,1
179,same_limits_diff_geometry,normalized_copy,1.1313872993057819,0.07084913097475323,0.33771013749260653,0
179,same_limits_diff_geometry,ejar_absolute,0.7871358163780556,0.04929159853898599,0.9997858245152048,1
180,matched_morphology,normalized_copy,0.0,0.0,0.9999999129693868,0
180,matched_morphology,ejar_absolute,0.0030246747627176848,0.0003242221233539334,0.9999954623268302,0
181,random_map,normalized_copy,1.9880978482060592,0.1874843742792081,-0.9922697566817484,0
181,random_map,ejar_absolute,1.4330116546613856,0.13513786238007947,-0.7666807677047095,0
182,zero_effect,normalized_copy,0.0,0.0,0.0,0
182,zero_effect,ejar_absolute,0.0,0.0,0.0,0
183,same_geometry_diff_limits,normalized_copy,1.4752489722085789,0.04585692818978649,-0.6807247943829625,0
183,same_geometry_diff_limits,ejar_absolute,0.4255632723992377,0.013228292166444734,0.9999895153344616,1
184,same_limits_diff_geometry,normalized_copy,0.5177238657676159,0.008647235897621326,0.9198195163324359,0
184,same_limits_diff_geometry,ejar_absolute,0.04067149631275437,0.0006793119772529171,0.9994626523294811,0
185,matched_morphology,normalized_copy,0.0,0.0,0.9999998363905966,0
185,matched_morphology,ejar_absolute,0.00047053319457312105,3.678629985723754e-05,0.9999998359941892,0
186,random_map,normalized_copy,0.8850744400903993,0.03472654633882366,0.4750471106979808,0
186,random_map,ejar_absolute,0.6219649274926117,0.02440325118132351,0.8861039880763814,0
187,zero_effect,normalized_copy,0.0,0.0,0.0,0
187,zero_effect,ejar_absolute,0.0,0.0,0.0,0
188,same_geometry_diff_limits,normalized_copy,0.5308059123712078,0.020956074584759773,0.9846238126547725,0
188,same_geometry_diff_limits,ejar_absolute,0.002319618768111716,9.15779247740618e-05,0.9999988984124,0
189,same_limits_diff_geometry,normalized_copy,1.4147814157189316,0.04139604260935009,0.20089900552890957,0
189,same_limits_diff_geometry,ejar_absolute,0.417952051920013,0.012229140669871073,0.9998762527126565,1
190,matched_morphology,normalized_copy,0.0,0.0,0.9999994279224924,0
190,matched_morphology,ejar_absolute,0.008501242184464766,0.0003554306193080037,0.999975549707748,0
191,random_map,normalized_copy,0.923115647153331,0.06388606839110496,0.4501330449401499,0
191,random_map,ejar_absolute,0.9603797097123394,0.06646500252196559,0.8592149310437451,0
192,zero_effect,normalized_copy,0.0,0.0,0.0,0
192,zero_effect,ejar_absolute,0.0,0.0,0.0,0
193,same_geometry_diff_limits,normalized_copy,0.5923730396436547,0.0248955977397021,0.8428783917646003,0
193,same_geometry_diff_limits,ejar_absolute,0.39433690435837776,0.016572754477028825,0.9996873292996595,1
194,same_limits_diff_geometry,normalized_copy,1.6204438590086394,0.07742960267127487,-0.08996280140236075,0
194,same_limits_diff_geometry,ejar_absolute,0.7752956884822506,0.037045922188664426,0.9999815409946253,1
195,matched_morphology,normalized_copy,0.0,0.0,0.999999396509585,0
195,matched_morphology,ejar_absolute,0.02327545293899814,0.0009474642506471384,0.999731925552717,0
196,random_map,normalized_copy,0.2543534324155533,0.017866503930309814,0.9812813486226344,0
196,random_map,ejar_absolute,1.177624983089989,0.08271970694082818,-0.8705927323385353,0
197,zero_effect,normalized_copy,0.0,0.0,0.0,0
197,zero_effect,ejar_absolute,0.0,0.0,0.0,0
198,same_geometry_diff_limits,normalized_copy,0.40467015312670984,0.04593752605345408,0.9876922920692565,0
198,same_geometry_diff_limits,ejar_absolute,0.5027277571753476,0.0570688726722227,0.9991055074461281,1
199,same_limits_diff_geometry,normalized_copy,1.1568191392833522,0.03516988624410422,0.09750579595727404,0
199,same_limits_diff_geometry,ejar_absolute,0.6517165203385282,0.01981363819577611,0.999438271669182,1
200,matched_morphology,normalized_copy,0.0,0.0,0.9999998822484486,0
200,matched_morphology,ejar_absolute,0.0011813800085243352,0.00010886951235269527,0.9999994346377564,0
201,random_map,normalized_copy,2.1233988558789427,0.14546659309728044,-0.7650613428907495,0
201,random_map,ejar_absolute,1.25741068387147,0.08614078688065951,0.626365629749404,1
202,zero_effect,normalized_copy,0.0,0.0,0.0,0
202,zero_effect,ejar_absolute,0.0,0.0,0.0,0
203,same_geometry_diff_limits,normalized_copy,1.7074545352661448,0.01786165223661619,-0.722869515573045,0
203,same_geometry_diff_limits,ejar_absolute,0.011218870163328206,0.0001173604059178554,0.9999639948416235,0
204,same_limits_diff_geometry,normalized_copy,0.6907975660747295,0.04805780558496548,0.7697472177150373,0
204,same_limits_diff_geometry,ejar_absolute,0.6481399533292235,0.045090176049599535,0.7727307383533755,1
205,matched_morphology,normalized_copy,0.0,0.0,0.9999991180207236,0
205,matched_morphology,ejar_absolute,0.008479023265346502,0.0002855068009345467,0.9999650042730632,0
206,random_map,normalized_copy,1.3486149757852786,0.03280523642968371,0.31630337081993004,0
206,random_map,ejar_absolute,1.591095940764476,0.03870361775324016,-0.9283675354004508,0
207,zero_effect,normalized_copy,0.0,0.0,0.0,0
207,zero_effect,ejar_absolute,0.0,0.0,0.0,0
208,same_geometry_diff_limits,normalized_copy,1.1273382903100295,0.0823799952312533,-0.05072895936842426,0
208,same_geometry_diff_limits,ejar_absolute,0.5996674091908782,0.043820562766387454,0.9999894018097932,1
209,same_limits_diff_geometry,normalized_copy,2.076650574515095,0.08250616622336636,-0.7353029748967453,0
209,same_limits_diff_geometry,ejar_absolute,0.8158379600210497,0.03241357172308411,0.8088126765202891,1
210,matched_morphology,normalized_copy,0.0,0.0,0.9999979814074359,0
210,matched_morphology,ejar_absolute,0.005130850140582116,0.000114199598441481,0.9999930504360226,0
211,random_map,normalized_copy,2.5027161439872536,0.058017977069129534,-0.1144511524698142,0
211,random_map,ejar_absolute,1.5542839857261423,0.03603141844888097,-0.19357707890924217,0
212,zero_effect,normalized_copy,0.0,0.0,0.0,0
212,zero_effect,ejar_absolute,0.0,0.0,0.0,0
213,same_geometry_diff_limits,normalized_copy,1.213368750875493,0.042572363639978066,-0.016865000124650247,0
213,same_geometry_diff_limits,ejar_absolute,0.8001267471487455,0.02807331803551986,0.9999809090722983,1
214,same_limits_diff_geometry,normalized_copy,0.9134642621964065,0.016969796030857347,0.688234297810763,0
214,same_limits_diff_geometry,ejar_absolute,0.5110540840204585,0.009494058963742051,0.9953187210602463,1
215,matched_morphology,normalized_copy,0.0,0.0,0.9999958438219014,0
215,matched_morphology,ejar_absolute,0.003916041843002228,6.0743438780965444e-05,0.99999021461092,0
216,random_map,normalized_copy,0.6432842918249321,0.020277961051074926,0.9954216549949886,0
216,random_map,ejar_absolute,0.4514792177435456,0.014231776073377089,0.9986478392096779,0
217,zero_effect,normalized_copy,0.0,0.0,0.0,0
217,zero_effect,ejar_absolute,0.0,0.0,0.0,0
218,same_geometry_diff_limits,normalized_copy,0.5373166958481199,0.038470382604525975,0.8769575757843361,0
218,same_geometry_diff_limits,ejar_absolute,0.6778365008789824,0.048531210240856694,0.9987614076630166,1
219,same_limits_diff_geometry,normalized_copy,0.6093222077998269,0.011679207198533662,0.8041696777713515,0
219,same_limits_diff_geometry,ejar_absolute,0.18203573105093812,0.0034891769793804948,0.9992668689428513,1
220,matched_morphology,normalized_copy,0.0,0.0,0.9999990367205258,0
220,matched_morphology,ejar_absolute,0.005879255831741872,0.00018942880072675712,0.9999846254410694,0
221,random_map,normalized_copy,0.7840914006154287,0.01864596527556961,0.9243943674914131,0
221,random_map,ejar_absolute,1.3047823435677037,0.03102817637235163,-0.9168404499914378,0
222,zero_effect,normalized_copy,0.0,0.0,0.0,0
222,zero_effect,ejar_absolute,0.0,0.0,0.0,0
223,same_geometry_diff_limits,normalized_copy,0.41781429455873287,0.008732566346018262,0.9832328727005792,0
223,same_geometry_diff_limits,ejar_absolute,0.007729649576135345,0.0001615542566018772,0.9999687017534512,0
224,same_limits_diff_geometry,normalized_copy,1.2901110405644058,0.07814007278079478,0.3309827785286853,0
224,same_limits_diff_geometry,ejar_absolute,0.9079753782842847,0.05499469418637356,0.9924558301139963,1
225,matched_morphology,normalized_copy,0.0,0.0,0.9999997536999745,0
225,matched_morphology,ejar_absolute,0.00240350636821367,0.00015314858978995752,0.9999971756919235,0
226,random_map,normalized_copy,0.896312246075784,0.026202762786479223,0.5988737885948183,0
226,random_map,ejar_absolute,1.900747142577134,0.05556637958711523,-0.16416827920753133,0
227,zero_effect,normalized_copy,0.0,0.0,0.0,0
227,zero_effect,ejar_absolute,0.0,0.0,0.0,0
228,same_geometry_diff_limits,normalized_copy,0.4565336614669592,0.014549924371690864,0.9518538857406448,0
228,same_geometry_diff_limits,ejar_absolute,0.012838067721936818,0.00040915474629540574,0.9999467514867213,0
229,same_limits_diff_geometry,normalized_copy,0.6982841752036935,0.06112385940057846,0.7198146664894689,0
229,same_limits_diff_geometry,ejar_absolute,0.816066517845967,0.07143386155612924,0.9995190909815228,1
230,matched_morphology,normalized_copy,0.0,0.0,0.9999998677422383,0
230,matched_morphology,ejar_absolute,0.002068553587710699,0.0001798689369894344,0.9999978180910507,0
231,random_map,normalized_copy,0.34985223379671515,0.013362859105479994,0.9397415991509631,0
231,random_map,ejar_absolute,0.5706610651523415,0.02179681212224256,0.8946661558049782,0
232,zero_effect,normalized_copy,0.0,0.0,0.0,0
232,zero_effect,ejar_absolute,0.0,0.0,0.0,0
233,same_geometry_diff_limits,normalized_copy,1.5909715729231098,0.007091879593880857,-0.9968935315841627,0
233,same_geometry_diff_limits,ejar_absolute,0.025105036731804673,0.000111907654877074,0.9996421289635263,0
234,same_limits_diff_geometry,normalized_copy,1.2950376168258264,0.07745858237451782,0.027673391385345844,0
234,same_limits_diff_geometry,ejar_absolute,0.7477082200897024,0.04472180422054232,0.9999920155798762,1
235,matched_morphology,normalized_copy,0.0,0.0,0.9999984703156181,0
235,matched_morphology,ejar_absolute,0.002661652580408091,6.805344828198367e-05,0.9999960357459107,0
236,random_map,normalized_copy,1.3144576962576062,0.0463532620245586,0.36018847136604476,0
236,random_map,ejar_absolute,0.8897576755279187,0.031376567530116244,0.4887262860399675,0
237,zero_effect,normalized_copy,0.0,0.0,0.0,0
237,zero_effect,ejar_absolute,0.0,0.0,0.0,0
238,same_geometry_diff_limits,normalized_copy,0.813931704700039,0.058073379583405395,0.5861447697035039,0
238,same_geometry_diff_limits,ejar_absolute,0.9280992052969039,0.06621913992172987,0.7739384915467287,1
239,same_limits_diff_geometry,normalized_copy,1.056858627026333,0.04560962557025905,0.5018373921246857,0
239,same_limits_diff_geometry,ejar_absolute,0.7203351892986575,0.031086672738278018,0.9985138493568376,1
240,matched_morphology,normalized_copy,0.0,0.0,0.9999997710766028,0
240,matched_morphology,ejar_absolute,0.0033631553474810475,0.0002222807195974007,0.9999945159616899,0
241,random_map,normalized_copy,0.9087520282063627,0.05594740414555204,0.4504440276768431,0
241,random_map,ejar_absolute,0.5671866021613198,0.034918896543971005,0.971674129597253,0
242,zero_effect,normalized_copy,0.0,0.0,0.0,0
242,zero_effect,ejar_absolute,0.0,0.0,0.0,0
243,same_geometry_diff_limits,normalized_copy,0.5197721966501868,0.039350697435236344,0.9148237902756644,0
243,same_geometry_diff_limits,ejar_absolute,0.6239877036661557,0.04724060172614465,0.9986297835055509,1
244,same_limits_diff_geometry,normalized_copy,0.25177665171256103,0.006748848239260307,0.9698444812786918,0
244,same_limits_diff_geometry,ejar_absolute,0.01435371993112311,0.0003847500426472743,0.9999155672786165,0
245,matched_morphology,normalized_copy,0.0,0.0,0.9999984611582546,0
245,matched_morphology,ejar_absolute,0.005295463741727023,0.00013499158667444754,0.9999984494338652,0
246,random_map,normalized_copy,1.7207205027583823,0.010626846340805062,-0.39282039238268296,0
246,random_map,ejar_absolute,1.1044596672663747,0.006820935273823787,-0.8335692336046603,0
247,zero_effect,normalized_copy,0.0,0.0,0.0,0
247,zero_effect,ejar_absolute,0.0,0.0,0.0,0
248,same_geometry_diff_limits,normalized_copy,0.6135038977780171,0.015646720127244357,0.8291971908830377,0
248,same_geometry_diff_limits,ejar_absolute,0.06786569392611537,0.0017308374452860787,0.9978938850574373,0
249,same_limits_diff_geometry,normalized_copy,1.2257814277241177,0.036065358152140785,0.2921826349409192,0
249,same_limits_diff_geometry,ejar_absolute,0.9237396068029696,0.02717858094858074,0.813128345173229,1
250,matched_morphology,normalized_copy,0.0,0.0,0.9999996227858926,0
250,matched_morphology,ejar_absolute,0.005948261664947335,0.00030626405479775747,0.9999889033267638,0
251,random_map,normalized_copy,0.3202864268545803,0.026569115851523734,0.9967557430009589,0
251,random_map,ejar_absolute,0.7356985526016606,0.061029311381798616,0.9662540589793608,0
252,zero_effect,normalized_copy,0.0,0.0,0.0,0
252,zero_effect,ejar_absolute,0.0,0.0,0.0,0
253,same_geometry_diff_limits,normalized_copy,0.43621769314794034,0.033330988337543214,0.9179376327620569,0
253,same_geometry_diff_limits,ejar_absolute,0.7238923086660024,0.055311938228972506,0.998331801534472,1
254,same_limits_diff_geometry,normalized_copy,1.5783750691590641,0.07382512951670342,-0.1953673018527579,0
254,same_limits_diff_geometry,ejar_absolute,0.7983828860235893,0.037342657722041775,0.9999019681316879,1
255,matched_morphology,normalized_copy,0.0,0.0,0.9999989691799884,0
255,matched_morphology,ejar_absolute,0.022783051763895897,0.0007096108814046406,0.9997562160810289,0
256,random_map,normalized_copy,3.3164658414068913,0.01154698981238239,-0.9116509867905632,0
256,random_map,ejar_absolute,0.25584170098661146,0.0008907679608790333,0.9733232589154789,0
257,zero_effect,normalized_copy,0.0,0.0,0.0,0
257,zero_effect,ejar_absolute,0.0,0.0,0.0,0
258,same_geometry_diff_limits,normalized_copy,0.47425731013440076,0.027625484794644627,0.9732424640666835,0
258,same_geometry_diff_limits,ejar_absolute,0.315741149052951,0.01839191958840662,0.999869897656822,1
259,same_limits_diff_geometry,normalized_copy,0.3483954552428465,0.02724492112875725,0.9492739162669324,0
259,same_limits_diff_geometry,ejar_absolute,0.42867561530086834,0.033522921016730024,0.9999137544947181,1
260,matched_morphology,normalized_copy,0.0,0.0,0.9999999058561421,0
260,matched_morphology,ejar_absolute,0.0010919201657204193,0.00011253688107360814,0.9999994439197138,0
