trial,target,scale,infeasible,true_relative_residual,ejar_residual_score,static_residual_score,action_norm_score,condition_score,clipped
217,large_6link,0.7,0,0.0018572941601674414,0.00014530104796486274,0.020010137520381395,0.22652356047451752,4.727396578179727,0
218,redundant_4link,1.0,0,0.0023338128839538027,0.00023011984358105498,0.04402504898865296,0.4704145127211733,4.379920120117333,0
219,short_2link,1.35,1,0.24523198150099862,0.03030959844552756,0.017432048689369716,0.8100593444164135,9.548934479374129,1
220,soft_5link,1.75,0,0.0018379135147405985,0.0003777984672660961,0.05764192593227388,0.8056845188607271,5.373630595498066,0
221,wide_2link,2.25,1,0.549378002639184,0.08739306213415755,0.06818005871909619,0.46564616561670946,4.834595312923548,1
222,snake_6link,0.35,0,0.0012737836550627398,6.358731838974193e-05,0.02880670080140805,0.16087208089441846,7.956379557698667,0
223,heavy_3link,0.7,0,0.001204792430802611,7.68424241299771e-05,0.024946226205457247,0.2936108414567601,2.1334499136228113,0
224,teacher_2link,1.0,0,0.001989276296215594,0.00023963933921879586,0.015211657428726565,0.7440390931587139,6.231423743618678,0
225,long_4link,1.35,1,0.055082522779842574,0.010470760077047466,0.00988162310155952,0.5321612044507816,126.09400599589027,1
226,long_2link,1.75,1,0.3697995268875898,0.01367915095777871,0.0418319328858389,0.7631049678212487,8.234349055139145,1
227,needle_5link,2.25,1,0.4965956713562577,0.06819750353285219,0.04541400038940342,0.34139545505965024,3.0933265246323813,1
228,asym_3link,0.35,0,0.002671903039818178,5.7839459969152034e-05,0.011437544264178432,0.18209179519543092,1.416725521625768,0
229,large_6link,0.7,0,0.007025043382641323,0.00020773546400140475,0.026232352718195892,0.2641509241771159,3.1868657050039264,0
230,redundant_4link,1.0,0,0.002290642500166688,0.00022903980041321886,0.1532535384013225,0.47143198959443233,4.396809577988633,0
231,short_2link,1.35,1,0.02938478892458124,0.0036802875208482287,0.06526581748119442,0.946363849187853,8.223069889327453,1
232,soft_5link,1.75,1,0.19785634364772772,0.015935076872326096,0.10824066878633049,0.6409024023588396,2.8932106530562534,1
233,wide_2link,2.25,1,0.530987405064909,0.08531220686655577,0.08197617480622785,0.5409598806790469,2.256329632856017,1
234,snake_6link,0.35,0,0.0008050228200482581,4.561429954863465e-05,0.00012795971126460914,0.15767043242091075,66.47741946029377,0
235,heavy_3link,0.7,0,0.0009061136363687726,6.744222692967938e-05,0.11015944463307405,0.30934732720602426,4.139258631725803,0
236,teacher_2link,1.0,0,0.001023096982452886,0.00015234609784715132,0.01056556616620102,0.7293971319357945,13.396882093146408,0
237,long_4link,1.35,1,0.1636472430478318,0.0074267042552608,0.06138159704059446,0.6261446727109014,3.486457450029036,1
238,long_2link,1.75,1,0.4276596709410508,0.0885330633078486,0.07180364563595047,0.7378311011592141,4.512511865077551,1
239,needle_5link,2.25,1,0.3957490626345148,0.06461399259259391,0.05828597968924483,0.41404050118237057,2.5794215768163276,1
240,asym_3link,0.35,0,0.015539396609629776,0.00013797460972102285,0.0114205739006822,0.18592107120120063,4.16103217570787,0
241,large_6link,0.7,0,0.001455049155124224,9.212021756319742e-05,0.03233750664971525,0.2197906254938559,2.0340155151938784,0
242,redundant_4link,1.0,0,0.0009532725848941313,0.00012476146134636964,0.034542273991805025,0.48256441941632233,6.1161993470032625,0
243,short_2link,1.35,1,0.1922981025022348,0.02725152520329212,0.029045585124763313,0.8343701180779537,148.28164071643855,1
244,soft_5link,1.75,1,0.33547800840251674,0.04961633271596538,0.19604639345805366,0.5664022589663968,2.4521167235030847,1
245,wide_2link,2.25,1,0.48190715507488585,0.09247032941278695,0.09804067830934096,0.6985990749487586,6.264772978825459,1
246,snake_6link,0.35,0,0.016408337373830986,0.0001449997094619382,0.00958856382122977,0.15072085816658218,5.687376984322056,0
247,heavy_3link,0.7,0,0.02137063264016805,0.0009523539295974376,0.04540316769310418,0.38139940011936063,22.477554088026206,0
248,teacher_2link,1.0,0,0.0063394764316342615,0.0002538694503589868,0.039307274232735084,0.6740173833304568,2.8968857320678016,0
249,long_4link,1.35,1,0.028720325048351845,0.0035749122530026045,0.1550371103081046,0.5393218807088942,1.9853212117241534,1
250,long_2link,1.75,1,0.3065372225375315,0.014986939408956568,0.06326336615021023,0.8132054566017172,14.820247612612459,1
251,needle_5link,2.25,1,0.3719742165069613,0.04222172132527693,0.09299073827054537,0.5500664782194984,1.7049591874277195,1
252,asym_3link,0.35,0,0.015071485688950566,0.0005539358695670092,0.0005660584990040294,0.15035356737529235,285.97170704816625,0
253,large_6link,0.7,0,0.012976935307730631,0.00045073919557608877,0.033213925933875496,0.27312806602543566,9.465043571631552,0
254,redundant_4link,1.0,0,0.0018887347447556697,0.00015561910778019676,0.037836137280631905,0.47736775021206823,2.126272003572857,0
255,short_2link,1.35,1,0.25263644342352326,0.01332231727750753,0.028645120317779556,0.6011534803100357,3.669351618562801,1
256,soft_5link,1.75,0,0.006473995113164952,0.0009588679304564136,0.13265997367632248,0.7543295838845394,9.83595125070708,0
257,wide_2link,2.25,1,0.5316409946858576,0.06678996650926315,0.05071100717717394,0.906124782331745,3.4768555548677056,1
258,snake_6link,0.35,0,0.004270958968854616,7.518902167035427e-05,0.01598722087323582,0.1455877338389196,1.5207604541367346,0
259,heavy_3link,0.7,0,0.0017247917419582527,0.00011188944331236334,0.07296730982932954,0.2640498596544394,3.007881672448262,0
260,teacher_2link,1.0,0,0.00769760140805864,0.00028021806417616584,0.046424128445951285,0.6658443049449879,3.430742152482399,0
261,long_4link,1.35,1,0.050200112833641765,0.00950903911486486,0.009204082630053694,0.5329364951455301,374.4115062817426,1
262,long_2link,1.75,1,0.2809199710383736,0.05912940330255044,0.058393134796945134,0.8726848843324193,10.46810925695823,1
263,needle_5link,2.25,1,0.413703660234842,0.05320287756938689,0.061801992629015264,0.43770969545635385,2.256724570216436,1
264,asym_3link,0.35,0,0.0037339508585418854,0.0001285232191786421,0.026461872106000924,0.16941931630267462,8.042537385135821,0
265,large_6link,0.7,0,0.0035580060088200843,0.00014765840475064332,0.06141093885971997,0.2663342545925184,2.480235548002646,0
266,redundant_4link,1.0,0,0.006199389878530112,0.00029470261105538087,0.06238428037701191,0.4747083231213064,3.668833227464679,0
267,short_2link,1.35,0,0.06538754056037487,0.0034259415064817013,0.004659847371683143,0.5000414303716599,57.240589498287854,0
268,soft_5link,1.75,1,0.20732507037048492,0.021033686577235266,0.14646464732360337,0.6185864023145068,2.1848246668301643,1
269,wide_2link,2.25,1,0.5479012928471265,0.08767549632348719,0.07162833867221653,0.4668245824074953,6.001391703212219,1
270,snake_6link,0.35,0,0.01792275967888563,0.0006387945383526523,0.0011618427388272793,0.12874295998373106,56.64168357649336,0
271,heavy_3link,0.7,0,0.0010673180132461124,7.777823876082994e-05,0.054119664592460266,0.28196442363156143,4.254525729458147,0
272,teacher_2link,1.0,0,0.0016409032308271983,0.00024068974688802545,0.012347500103263905,0.7217556299435676,14.82896407733172,0
273,long_4link,1.35,1,0.17782211807939702,0.023165871146403696,0.13302083769207923,0.43627602552014233,2.5652122153941486,1
274,long_2link,1.75,1,0.27255863259928215,0.03237356961900363,0.05797701551622545,0.9085604545373996,3.330288521742243,1
275,needle_5link,2.25,1,0.4752898719422018,0.02885662159542422,0.08736398418933108,0.6327976322778285,2.9419859172886795,1
276,asym_3link,0.35,0,0.02467606973454003,0.0005703892994118972,0.0016643077764502193,0.1737738249255769,29.771425776428767,0
277,large_6link,0.7,0,0.005643917695756414,0.00033082437425597226,0.02172740859732931,0.2660832084801003,8.230402157894144,0
278,redundant_4link,1.0,0,0.0026233265332340295,0.00026152336735719815,0.028421949410980803,0.47128371808885167,5.049323927021097,0
279,short_2link,1.35,0,0.06326674424971547,0.0038717009813257317,0.0038758006461183285,0.4438540006777787,1080.3979261356833,0
280,soft_5link,1.75,1,0.08544029190031088,0.007320541296467502,0.08900939341911479,0.7214467486618656,1.8648790866391645,1
281,wide_2link,2.25,1,0.3942034485560528,0.06224926046106956,0.07524519014888663,0.985743182004347,2.7932865620120757,1
282,snake_6link,0.35,0,0.002268126158972473,0.00010107052571968798,0.014361328242844754,0.1500124448330804,9.168552227946668,0
283,heavy_3link,0.7,0,0.003882387017840226,0.00014111305597942322,0.03555824342272092,0.376055463676303,1.6473361514113671,0
284,teacher_2link,1.0,0,0.0040248956468608476,0.0005176379631585236,0.11611013165835125,0.7368237381673101,15.447945700106457,0
285,long_4link,1.35,1,0.015692435299247298,0.0012946759765079658,0.08552636569243224,0.6288701497271019,1.357922935506555,1
286,long_2link,1.75,1,0.4135991111319498,0.07420496524259916,0.22274789314702637,0.752993709315984,3.65922475485795,1
287,needle_5link,2.25,1,0.2937171601354966,0.03539277012278576,0.028076868002943803,0.5499485346131783,17.269353559996706,1
288,asym_3link,0.35,0,0.005980475200396382,0.000246969995727407,0.00031052250614249427,0.16832562677291896,89.28892954651012,0
289,large_6link,0.7,0,0.0039255416971837554,0.00014676689217198063,0.05205915379677144,0.29308239533466873,2.0773736361251736,0
290,redundant_4link,1.0,0,0.0019725651737913263,0.0002276358344632492,0.02160135272347917,0.47502788102088145,6.366442186218009,0
291,short_2link,1.35,1,0.2591035896372831,0.029496556146168425,0.048156546469944196,0.8050975952217886,4.281312573813093,1
292,soft_5link,1.75,1,0.27818946304770525,0.05881920450908335,0.3399546737967983,0.6195850737757858,3.229316298830426,1
293,wide_2link,2.25,1,0.3181548581076285,0.029705097991325233,0.007774955921690836,0.5782041844273984,38.584130689563466,1
294,snake_6link,0.35,0,0.0013851792548538388,4.2713382228409326e-05,0.023228788122554696,0.15911302110076642,2.3826864623427593,0
295,heavy_3link,0.7,0,0.0010307499890072243,7.679554742393241e-05,0.06966773377389175,0.2814647803383647,4.490346927617256,0
296,teacher_2link,1.0,0,0.0977586691699559,0.0017881144765853996,0.008922018338664744,0.5490577290750952,33.54793486063371,0
297,long_4link,1.35,0,0.018558159386180002,0.00261850984140088,0.0031301412205604695,0.5086048541206714,100.80376675578802,0
298,long_2link,1.75,1,0.3814251716161927,0.09827929269836791,0.10011639364072836,0.7884117839008891,46.98822454050461,1
299,needle_5link,2.25,1,0.44957840929326975,0.07351868286841362,0.11808124404637933,0.32917497633364806,2.4237502541072167,1
300,asym_3link,0.35,0,0.015909717133177126,0.00029682286671565077,0.017698482608819194,0.2238548696690957,11.67456455821125,0
301,large_6link,0.7,0,0.003660196140150422,0.0002576646449303675,0.017756980521400314,0.21131224720322603,7.370951366765428,0
302,redundant_4link,1.0,0,0.004813836265310586,0.0002693307036663551,0.07023784350299936,0.47434501244344757,3.337778879627838,0
303,short_2link,1.35,1,0.20821612787814325,0.02377936076573967,0.08370513534586302,0.8251608379491672,12.815434983009185,1
304,soft_5link,1.75,1,0.3424615390045088,0.07312826569748239,0.2903537798987668,0.5458491814818105,8.418755144467104,1
305,wide_2link,2.25,1,0.5508611141206153,0.0369890761818283,0.04888220342928821,0.8971143819830815,3.759276399462743,1
306,snake_6link,0.35,0,0.011822976893759135,0.0005562544559017265,0.0006900158013204708,0.13835241677923843,104.70661353157092,0
307,heavy_3link,0.7,0,0.003129882380467228,0.0002460169705125835,0.024873205538923512,0.2660261122447737,11.659897571721043,0
308,teacher_2link,1.0,0,0.006390690174844565,0.00035600667998716035,0.036697151966662636,0.6575028181981115,5.277139213622653,0
309,long_4link,1.35,0,0.020248535829268176,0.0007868877572706043,0.02283090549823827,0.7280741293369501,8.017969852172763,0
310,long_2link,1.75,1,0.3332734161994702,0.05805030045453062,0.06557332982485783,0.8068800931575419,4.126973338688947,1
311,needle_5link,2.25,1,0.34425716945175366,0.058292846622092456,0.2303082711468734,0.4884332471105378,4.21054762924447,1
312,asym_3link,0.35,0,0.001618849944830347,5.1405219945583265e-05,0.02971960406267597,0.16406936574339215,2.7766623274276916,0
313,large_6link,0.7,0,0.003946556251247757,0.00026197286425052387,0.0163232944355934,0.23715265492223914,7.067832122332761,0
314,redundant_4link,1.0,0,0.0011459276914984088,0.00011890879458491773,0.041487022792170494,0.47804184329152294,3.313736271557276,0
315,short_2link,1.35,0,0.06911887254166596,0.0038867948132430613,0.003989711975394875,0.4491189620460625,208.65790448032467,0
316,soft_5link,1.75,1,0.19641931493971487,0.013678326329608692,0.05572759057255224,0.633171861836181,3.2962943430833116,1
317,wide_2link,2.25,1,0.5110814731360454,0.06792375890675843,0.05730219287717048,0.9174147163844372,2.861015743340406,1
318,snake_6link,0.35,0,0.006803317590793592,0.0001093198758900643,0.018827768575543757,0.14182427730312094,2.7272058256211067,0
319,heavy_3link,0.7,0,0.0025184030113706286,0.00011153885904811596,0.054359898839728645,0.29760078731640116,1.3266371293618548,0
320,teacher_2link,1.0,0,0.0038863209492780485,0.000239110890777971,0.04782862391320019,0.7056670804671012,3.070864381351865,0
321,long_4link,1.35,0,0.010100077030628736,0.0004685209788260714,0.038326769316262346,0.6374489281774148,4.323714503701995,0
322,long_2link,1.75,1,0.354701871490453,0.06589448734373604,0.029452931338210805,0.7717147548532973,28.02067923590175,1
323,needle_5link,2.25,1,0.3560052412515876,0.029714061741317972,0.08193669248885524,0.5255414767356107,1.5337754997295798,1
324,asym_3link,0.35,0,0.1072103942528472,0.0010639253536845724,0.0010903765133217448,0.04587219781316569,247.464326023063,0
325,large_6link,0.7,0,0.0042345626250033875,0.00018498725250841694,0.0683564356767107,0.2613816922117017,3.58576112948145,0
326,redundant_4link,1.0,0,0.0006725054224613872,0.00010177928792415739,0.14926303937168492,0.48481752625538793,22.98243397461188,0
327,short_2link,1.35,1,0.2587559334044875,0.026332571446084856,0.11738852590557967,0.8054093585274291,3.3248306492286837,1
328,soft_5link,1.75,1,0.15763924394435214,0.017646397629794433,0.17800054680218994,0.6830609631608305,5.634228981765485,1
329,wide_2link,2.25,1,0.4776546268180927,0.054741317345821765,0.04409235245099834,0.643163087698233,10.896248065735456,1
330,snake_6link,0.35,0,0.006583711271950032,0.00013084188397745935,0.00894906638260933,0.15101097351437393,5.31906534232928,0
331,heavy_3link,0.7,0,0.003646372072260705,0.0001817332716182135,0.04176790663473672,0.3935477662111247,3.4935213355742207,0
332,teacher_2link,1.0,0,0.004094832292653436,0.00023863382108068413,0.051213471230607197,0.6603400513672509,2.9685038222455056,0
333,long_4link,1.35,1,0.024525567289534124,0.004146163476643267,0.0020164643836061745,0.4801329377170869,178.53213599725717,1
334,long_2link,1.75,1,0.4000389804234127,0.08223012287609074,0.055076868119433665,0.7565633848353769,15.654268067282251,1
335,needle_5link,2.25,1,0.49040899701894486,0.07364984172975192,0.17568477795008894,0.413436320166915,4.640490948808469,1
336,asym_3link,0.35,0,0.004550439612883934,8.265688501530077e-05,0.027408867611424966,0.2074244574711843,2.292207234165229,0
337,large_6link,0.7,0,0.0068033903704615315,0.00038346528842515137,0.013183764526541998,0.266510004963075,9.580141576116072,0
338,redundant_4link,1.0,0,0.0037932322198185706,0.00021446270473799936,0.04098037379765979,0.4891710510263232,2.386504784635288,0
339,short_2link,1.35,1,0.25528724313644635,0.008394450579429388,0.023734781648972487,0.5997066096961712,5.627834696516834,1
340,soft_5link,1.75,1,0.1994044509125409,0.04780838329470336,0.1736103005136168,0.6498737292857074,9.335761494250725,1
341,wide_2link,2.25,1,0.3865012824509218,0.06942034346214439,0.0847439515931027,0.9894600951549123,6.413772110132613,1
342,snake_6link,0.35,0,0.07830199583981105,0.0010035501093618817,0.001159037207426691,0.06468228969322165,130.28403842194615,0
343,heavy_3link,0.7,0,0.002525371718910147,0.00018232300487497553,0.006772458183066936,0.4058326921809048,6.26323160294349,0
344,teacher_2link,1.0,0,0.0018032125322162906,0.00021663808743569877,0.10633978306401688,0.696931980405613,5.667736010941579,0
345,long_4link,1.35,1,0.1856986791956474,0.028546406136880583,0.04860721718435071,0.43237051677745536,5.468615365851997,1
346,long_2link,1.75,1,0.32039026761644746,0.021861957901769,0.04910673231126798,0.8264315686890144,4.506503266254121,1
347,needle_5link,2.25,1,0.3067308698194313,0.05323172198413889,0.06234011635128592,0.504555000726833,2.607305585750739,1
348,asym_3link,0.35,0,0.0009042957016036884,3.4709676458056734e-05,0.010025985156194506,0.18292236985116897,4.99700312700882,0
349,large_6link,0.7,0,0.004900312425426906,0.00016279110304768114,0.028997973021701144,0.2571808762717084,2.528147348833978,0
350,redundant_4link,1.0,0,0.0007976345335678453,9.117401718695895e-05,0.10326124354484009,0.48105341647400673,3.149735259588687,0
351,short_2link,1.35,0,0.027806143969484873,0.00292031672338575,0.00300123228636129,0.7877228392724714,233.50220127179216,0
352,soft_5link,1.75,1,0.15031903342825081,0.022011857099155215,0.08163285417782229,0.6796039416619721,2.3515637023671254,1
353,wide_2link,2.25,1,0.4620462492049672,0.08850678705306678,0.20206996524649223,0.7562403805854155,6.930429706206093,1
354,snake_6link,0.35,0,0.016050074908027522,0.000141955667028003,0.01150798218275683,0.14815195773188178,4.426886356496935,0
355,heavy_3link,0.7,0,0.007625330878713512,0.00047676955267489656,0.01769364818077875,0.29855507422290406,12.775368582665717,0
356,teacher_2link,1.0,0,0.0013634911242102637,0.0001585408046784667,0.12882823476059932,0.7476231742718272,4.110729456374062,0
357,long_4link,1.35,0,0.003924527424629571,0.0003134560697021721,0.06215873720988403,0.674641707451984,2.559906000072824,0
358,long_2link,1.75,1,0.33256318884646546,0.052672020939412936,0.047392241441449316,0.8322062022542503,10.287008362682224,1
359,needle_5link,2.25,1,0.39960482567616845,0.029729914957184723,0.0779744896433058,0.5624061836731197,4.933516861258908,1
360,asym_3link,0.35,0,0.030234244466922067,0.0007421122548803824,0.001102363416372068,0.11920521975945432,55.11547513217031,0
