trial,target,method,singular_stress,desired_norm,actual_norm,relative_effect_error,effect_cosine,clipped,residual,token_error
2058,short_2link,ejar_capability_token,0,0.010974219372901385,0.010848895309564462,0.011914107261871072,0.9999857678785928,0,0.00013074803863815786,0.012841228738641868
2059,long_2link,raw_copy,0,0.07271621412120316,0.0452833156095981,1.611150360456461,-0.9699065309040311,0,nan,
2059,long_2link,ejar_absolute,0,0.07271621412120316,0.055952883381915536,0.23053085897742076,0.9999997509480802,1,0.016763331533477876,
2059,long_2link,ejar_capability_token,0,0.045590906994395934,0.045428959306823086,0.003558726808837711,0.9999994938612862,0,0.00016224558651891033,0.003571256761205458
2060,asymmetric_3link,raw_copy,0,0.0849741727197982,0.04014715665436349,1.0856592429425538,0.047162735182800654,0,nan,
2060,asymmetric_3link,ejar_absolute,0,0.0849741727197982,0.028278572314376447,0.667209812530478,0.9999995340115504,1,0.05669560251751882,
2060,asymmetric_3link,ejar_capability_token,0,0.04634736377566079,0.0461700555375585,0.005500748464216799,0.9999916913211908,0,0.00025494519561021186,0.009535899100829862
2061,short_2link,raw_copy,0,0.06713419967337206,0.045891169785963824,1.2529539368053602,-0.07506188181579056,0,nan,
2061,short_2link,ejar_absolute,0,0.06713419967337206,0.0026659024516963287,0.9607638494870183,0.9885311991833728,1,0.06450011307118292,
2061,short_2link,ejar_capability_token,0,0.028078024534913006,0.02799542954565628,0.04330138360073327,0.999062797458247,0,0.001215817354438452,0.5487417190471017
2062,long_2link,raw_copy,0,0.02048858878400655,0.019618437118770444,1.6286832908467408,-0.38418856835255877,0,nan,
2062,long_2link,ejar_absolute,0,0.02048858878400655,0.020456027805619486,0.0016978785521118132,0.9999974351648823,0,3.478713715728193e-05,
2062,long_2link,ejar_capability_token,0,0.02918602543969216,0.029140309969565265,0.0016577666062758466,0.9999986766050841,0,4.83836200016056e-05,0.0019626500986543076
2063,asymmetric_3link,raw_copy,0,0.06497190465642864,0.016764678304469607,1.1631452758199674,-0.5548342971326983,0,nan,
2063,asymmetric_3link,ejar_absolute,0,0.06497190465642864,0.045831577283759355,0.2946059800970604,0.9999946210435192,1,0.019141111944685905,
2063,asymmetric_3link,ejar_capability_token,0,0.02111441929039156,0.0209375144926478,0.008691555585488878,0.9999950425313826,0,0.00018351715760931247,0.009115420311345107
2064,short_2link,raw_copy,0,0.09604823854776548,0.06505579014438127,0.84669809854926,0.5476478261405658,0,nan,
2064,short_2link,ejar_absolute,0,0.09604823854776548,0.012075954055673034,0.8744769577153988,0.9985736178529712,1,0.08399197231364981,
2064,short_2link,ejar_capability_token,0,0.035914797934335614,0.03580943632275208,0.015247965368858977,0.9998869460904196,0,0.0005476276103802827,0.0907693957599459
2065,long_2link,raw_copy,0,0.022055201007231347,0.0361577321901585,2.5605823534552425,-0.8749686752095696,0,nan,
2065,long_2link,ejar_absolute,0,0.022055201007231347,0.021870701486410803,0.012995636298808753,0.9999480560595194,0,0.0002866213837827354,
2065,long_2link,ejar_capability_token,0,0.04501814953617728,0.044986179831650513,0.0020163057292108175,0.9999977243690822,0,9.077035484456928e-05,0.010536680216936966
2066,asymmetric_3link,raw_copy,0,0.05199696340831481,0.027842917561559013,1.1469362652545412,-0.02682920282812429,0,nan,
2066,asymmetric_3link,ejar_absolute,0,0.05199696340831481,0.051720364487506915,0.0061717561568091234,0.9999947053334222,0,0.0003209125852224018,
2066,asymmetric_3link,ejar_capability_token,0,0.02401706277340259,0.023839084152259687,0.007511480187091598,0.999997494431875,0,0.00018040369868602894,0.007628564354066666
2067,short_2link,raw_copy,1,0.04477760030917422,0.04556784172629735,1.9382451773751495,-0.8456684990342949,0,nan,
2067,short_2link,ejar_absolute,1,0.04477760030917422,0.03510831098169565,0.5238030232662564,0.8547685488068202,1,0.023454642940356537,
2067,short_2link,ejar_capability_token,1,0.051965385190768966,0.05189480339645257,0.030865121469510603,0.9995235772982644,0,0.001603917956988113,0.7136350092784832
2068,long_2link,raw_copy,0,0.07457509781406153,0.06355302476293058,1.749773706996732,-0.7835352269683465,0,nan,
2068,long_2link,ejar_absolute,0,0.07457509781406153,0.049579132545078904,0.3351840252991158,0.9999969135163566,1,0.024996381807576462,
2068,long_2link,ejar_capability_token,0,0.08560200892335953,0.08551551808764267,0.0014115975148129632,0.9999993770356143,0,0.00012083558447080893,0.00303239584762742
2069,asymmetric_3link,raw_copy,0,0.03143748731263972,0.012450564183509639,0.8264975446432622,0.5981055489700993,0,nan,
2069,asymmetric_3link,ejar_absolute,0,0.03143748731263972,0.03041371234735875,0.03263898688932094,0.999996474894664,1,0.001026087768869428,
2069,asymmetric_3link,ejar_capability_token,0,0.020641474319851794,0.020472771163476386,0.010330582188961473,0.9999775078426197,0,0.00021323845729314875,0.013691733594069002
2070,short_2link,raw_copy,0,0.11482560708989221,0.08104893793013179,0.6090692626672431,0.798512350480339,0,nan,
2070,short_2link,ejar_absolute,0,0.11482560708989221,0.011778702738511532,0.8982887318171341,0.9924035900243466,1,0.10314654987120053,
2070,short_2link,ejar_capability_token,0,0.07736017282465783,0.07728221129404733,0.005810871655184677,0.9999834409078664,0,0.0004495300413178638,0.08773180655945968
2071,long_2link,raw_copy,0,0.08711090112611351,0.058328723212346306,0.3478655328393462,0.9911580810576855,0,nan,
2071,long_2link,ejar_absolute,0,0.08711090112611351,0.07997298442132295,0.08195740193961186,0.9999983537072853,1,0.007139383218872074,
2071,long_2link,ejar_capability_token,0,0.06792297033139019,0.06784519746538006,0.0011608997775572575,0.9999997646631025,0,7.885176230963886e-05,0.0012434312280759253
2072,asymmetric_3link,raw_copy,0,0.03873831089658452,0.03632419850771644,1.9035364125057155,-0.9300616070927247,0,nan,
2072,asymmetric_3link,ejar_absolute,0,0.03873831089658452,0.038561655364515786,0.010021298996307312,0.9999593328211436,0,0.0003882082061278821,
2072,asymmetric_3link,ejar_capability_token,0,0.04390023677900071,0.04386032169630024,0.001311593396862993,0.9999990334465859,0,5.757926199165264e-05,0.005288722136399634
2073,short_2link,raw_copy,0,0.006702044169809529,0.02521208595870631,3.2605244737954324,0.6008302682665748,0,nan,
2073,short_2link,ejar_absolute,0,0.006702044169809529,0.00664952344525656,0.008314664377944364,0.9999736698759251,0,5.572525623278939e-05,
2073,short_2link,ejar_capability_token,0,0.03214984810652933,0.03198309127915095,0.005568168437634817,0.9999969663054138,0,0.00017901577506969853,0.006504676087661327
2074,long_2link,raw_copy,0,0.03546721982095873,0.03624229523936068,1.0664470090809945,0.44373989966282273,0,nan,
2074,long_2link,ejar_absolute,0,0.03546721982095873,0.035294731030105476,0.004965832423530442,0.999998694935657,0,0.00017612427512523086,
2074,long_2link,ejar_capability_token,0,0.031068965644700044,0.030929865406880416,0.004612707644031476,0.9999983404769149,0,0.00014331205993416685,0.004865930123482197
2075,asymmetric_3link,raw_copy,0,0.08501493747658899,0.06094995637529661,1.6821813522478413,-0.917619366385289,0,nan,
2075,asymmetric_3link,ejar_absolute,0,0.08501493747658899,0.05821698308516036,0.3152455260567946,0.9999855863548135,1,0.026800579002738325,
2075,asymmetric_3link,ejar_capability_token,0,0.05287304408174189,0.05278593624252467,0.003347098958094252,0.9999953902735179,0,0.0001769713141043687,0.008921385671828014
2076,short_2link,raw_copy,0,0.02024475304912661,0.021490146205451317,0.4450709083361948,0.9084761359969016,0,nan,
2076,short_2link,ejar_absolute,0,0.02024475304912661,0.01982970201415833,0.035992967289135466,0.9995507631903849,0,0.0007286687702668069,
2076,short_2link,ejar_capability_token,0,0.02776618603315015,0.027719666925362114,0.006897255150572251,0.9999762806040925,0,0.00019151047652614733,0.041889685239450074
2077,long_2link,raw_copy,0,0.016637354920905748,0.046408211667364994,3.563445258359636,-0.7021935143166078,0,nan,
2077,long_2link,ejar_absolute,0,0.016637354920905748,0.016557560189409275,0.005059757633137356,0.9999950644530076,0,8.418098861602583e-05,
2077,long_2link,ejar_capability_token,0,0.041233199506428994,0.04109323310761556,0.0034674389203010725,0.9999991587441537,0,0.00014297360424456979,0.003666788287832645
2078,asymmetric_3link,raw_copy,0,0.07804969479403073,0.0309809878919288,0.6088945169141071,0.9910935889795413,0,nan,
2078,asymmetric_3link,ejar_absolute,0,0.07804969479403073,0.044002234024723606,0.4362337171291681,0.9999952659641697,1,0.03404790891703082,
2078,asymmetric_3link,ejar_capability_token,0,0.051475806534914195,0.05134702161469334,0.0031023014310365775,0.9999979349393191,0,0.00015969347137932775,0.0047880948892972475
2079,short_2link,raw_copy,0,0.02773695286331483,0.017990915272258916,1.100435161963355,0.1616939979261332,0,nan,
2079,short_2link,ejar_absolute,0,0.02773695286331483,0.013601302616470894,0.5096671330045207,0.9999612461605657,1,0.014136613753794334,
2079,short_2link,ejar_capability_token,0,0.004183023718495641,0.004106362819509666,0.03191573674896016,0.9995940593121065,0,0.00013350431572990004,0.05555017376850616
2080,long_2link,raw_copy,1,0.02897106040890074,0.011601256482350558,0.6344021571512598,0.9463098201955478,0,nan,
2080,long_2link,ejar_absolute,1,0.02897106040890074,0.016003765411482313,0.5067624217508617,0.9488877430231867,1,0.01468144524026747,
2080,long_2link,ejar_capability_token,1,0.08622442113841,0.08617428635779441,0.012065765560348404,0.9999272008640967,0,0.0010403636630985699,0.4074051597417386
2081,asymmetric_3link,raw_copy,0,0.029638991615174255,0.015592007027445594,1.4505159881048937,-0.7862651725987773,0,nan,
2081,asymmetric_3link,ejar_absolute,0,0.029638991615174255,0.01117188985804144,0.6403394290071318,0.9710513972262472,1,0.018979015607547278,
2081,asymmetric_3link,ejar_capability_token,0,0.008869770214596727,0.008770686370327479,0.07813676060828657,0.9969631206768409,0,0.0006930551900452156,0.44150597843838313
2082,short_2link,raw_copy,0,0.033812423900502896,0.01637574646237949,1.2516787685460746,-0.3429007652755181,0,nan,
2082,short_2link,ejar_absolute,0,0.033812423900502896,0.03362032192756546,0.00981379551080917,0.9999669212894772,0,0.0003318282236981275,
2082,short_2link,ejar_capability_token,0,0.05349048731316092,0.05338846695157188,0.003622867979550022,0.9999948970065603,0,0.00019378897732024534,0.011022787956130682
2083,long_2link,raw_copy,0,0.01741144377776939,0.04131255359340502,2.508057613250284,0.07153503843543686,0,nan,
2083,long_2link,ejar_absolute,0,0.01741144377776939,0.007517003796995436,0.5683962844887993,0.999829010097713,1,0.009896600519266028,
2083,long_2link,ejar_capability_token,0,0.00549063773476367,0.005337517464994953,0.07083018356972717,0.9977855456521468,0,0.0003889029494983653,0.16826637886221577
2084,asymmetric_3link,raw_copy,0,0.04930065508494676,0.049367422898866836,2.0012535311107174,-0.9997982764801308,0,nan,
2084,asymmetric_3link,ejar_absolute,0,0.04930065508494676,0.04917111070593038,0.0030748004193368143,0.999998309176372,0,0.00015158967800357436,
2084,asymmetric_3link,ejar_capability_token,0,0.059935302222088836,0.059809086034122064,0.002210568946062166,0.99999949460284,0,0.00013249112007556927,0.002599492642042477
2085,short_2link,raw_copy,0,0.0808707699239092,0.057051084783000104,0.30343445069711317,0.9962301905198524,0,nan,
2085,short_2link,ejar_absolute,0,0.0808707699239092,0.08069301614307021,0.0031534218627776753,0.9999972846913722,0,0.0002550196570911404,
2085,short_2link,ejar_capability_token,0,0.05854534533248579,0.05843929612163687,0.0018281944486933858,0.9999996771050346,0,0.00010703227716188219,0.0019782961254374174
2086,long_2link,raw_copy,0,0.03741711406747521,0.06920026051366134,2.791896229172664,-0.9122548793412283,0,nan,
2086,long_2link,ejar_absolute,0,0.03741711406747521,0.037340938153161876,0.003048293411404506,0.9999967053411877,0,0.00011405834533394893,
2086,long_2link,ejar_capability_token,0,0.06456730111928995,0.06450196300814945,0.0013472939233658977,0.9999993638959778,0,8.699113379344939e-05,0.0027394026452280435
2087,asymmetric_3link,raw_copy,0,0.027314245537420925,0.020259338464235905,0.910654305425327,0.48593302719256226,0,nan,
2087,asymmetric_3link,ejar_absolute,0,0.027314245537420925,0.027128637347267545,0.007202837284474181,0.9999957785003734,0,0.00019674007335705523,
2087,asymmetric_3link,ejar_capability_token,0,0.020815120006456404,0.0207824001306675,0.002177931392606937,0.9999965503380107,0,4.533390548087351e-05,0.0042136770559797945
2088,short_2link,raw_copy,0,0.05741394111019977,0.03954151232374331,1.6579227335166016,-0.9251994898839966,0,nan,
2088,short_2link,ejar_absolute,0,0.05741394111019977,0.040762763322985125,0.42964271233024864,0.9292360823311716,1,0.024667481813798107,
2088,short_2link,ejar_capability_token,0,0.03316873522186864,0.03313141355102452,0.0221626973668419,0.9997538547575281,0,0.0007351086629258816,0.5888026554418869
2089,long_2link,raw_copy,0,0.02064419042306966,0.02054009132096951,1.4579886374827637,-0.06823929938407185,0,nan,
2089,long_2link,ejar_absolute,0,0.02064419042306966,0.011674701869757382,0.4348015342423142,0.9997487406599587,1,0.008976126103942711,
2089,long_2link,ejar_capability_token,0,0.025048776221767707,0.025022693137153412,0.00709630627308643,0.9999737422859469,0,0.00017775379493197466,0.06297505070264584
2090,asymmetric_3link,raw_copy,0,0.08753018983070612,0.041349992717206456,0.5613946536522102,0.9610387200960436,0,nan,
2090,asymmetric_3link,ejar_absolute,0,0.08753018983070612,0.07570315311150205,0.1351522024437202,0.9999947413575498,1,0.011829898071089055,
2090,asymmetric_3link,ejar_capability_token,0,0.03764895980180741,0.03743519602084824,0.007353395976236787,0.9999883107102401,0,0.0002768477168695071,0.01012922080427517
2091,short_2link,raw_copy,0,0.08485419028739703,0.06123942588915797,1.0606145946839174,0.2743169750712487,0,nan,
2091,short_2link,ejar_absolute,0,0.08485419028739703,0.024319745862436223,0.7133956540546671,0.9999946205254833,1,0.060534611292752435,
2091,short_2link,ejar_capability_token,0,0.031976710321788275,0.03178440603225191,0.009853108167335724,0.9999683733854434,0,0.0003150699954892488,0.017453352956997462
2092,long_2link,raw_copy,0,0.04870017139146927,0.05655342993740505,0.23648443629527158,0.9871166348453837,0,nan,
2092,long_2link,ejar_absolute,0,0.04870017139146927,0.04805698409781247,0.15899137511459213,0.9872796695886286,0,0.007742907376837394,
2092,long_2link,ejar_capability_token,0,0.07557107810787718,0.075533671959737,0.008479710781418142,0.999963976828537,0,0.0006408208942744694,0.3672710640101636
2093,asymmetric_3link,raw_copy,1,0.06639399958467701,0.04832455669654655,0.4995658373823513,0.879439879537497,0,nan,
2093,asymmetric_3link,ejar_absolute,1,0.06639399958467701,0.023780146620072686,0.6929794741879424,0.9046932137148105,1,0.046009679614403415,
2093,asymmetric_3link,ejar_capability_token,1,0.10817074219644388,0.10809711035790773,0.0027711580601715888,0.9999963040387994,0,0.0002997582268835765,0.09853466179278662
2094,short_2link,raw_copy,0,0.006804714769797121,0.003821684305839436,0.4395529276799338,0.9990424288340969,0,nan,
2094,short_2link,ejar_absolute,0,0.006804714769797121,0.0067589193627286305,0.04807228181554519,0.9988377807307406,0,0.0003271182141603717,
2094,short_2link,ejar_capability_token,0,0.013190096528846496,0.013171726962815232,0.014295967151097847,0.9998928860315601,0,0.0001885652009921664,0.21203853491785565
2095,long_2link,raw_copy,0,0.06664544485882312,0.04695001382436814,1.673999672106571,-0.9269252301084752,0,nan,
2095,long_2link,ejar_absolute,0,0.06664544485882312,0.06654887915953679,0.0014509409855882052,0.9999997716342529,0,9.669860889936619e-05,
2095,long_2link,ejar_capability_token,0,0.0498801821950535,0.049795381562120766,0.0018932537140777229,0.9999992497432627,0,9.443584209291226e-05,0.0024456640504711817
2096,asymmetric_3link,raw_copy,0,0.12593835954404217,0.07121409465337294,1.175411739736963,-0.05467938740301664,0,nan,
2096,asymmetric_3link,ejar_absolute,0,0.12593835954404217,0.0555185707916098,0.5591615178664856,0.9999988892276179,1,0.07041988483942334,
2096,asymmetric_3link,ejar_capability_token,0,0.0375411146395311,0.03735214459608436,0.005900833548383865,0.999994521934109,0,0.0002215238746095033,0.007142955776973896
2097,short_2link,raw_copy,0,0.020887387447584244,0.006289213651043325,0.7525244335500156,0.8707455658415639,0,nan,
2097,short_2link,ejar_absolute,0,0.020887387447584244,0.02073435125794727,0.060153769015823824,0.9982021419439266,0,0.0012564551400197695,
2097,short_2link,ejar_capability_token,0,0.058446977296931164,0.058380361700912424,0.012278588386191181,0.9999248893367543,0,0.0007176463889246671,0.2326896302498657
2098,long_2link,raw_copy,0,0.05335030341813669,0.06337930676518196,1.8760677408805448,-0.4664726098612802,0,nan,
2098,long_2link,ejar_absolute,0,0.05335030341813669,0.0275168783087419,0.4842949335268273,0.9999314406322376,1,0.025837282131817508,
2098,long_2link,ejar_capability_token,0,0.09736991670078057,0.0972998267690038,0.0022531237499014405,0.9999976136025519,0,0.00021938647409757738,0.012582049378226372
2099,asymmetric_3link,raw_copy,0,0.0739985746735152,0.07416681534303743,1.1113977896009828,0.38380094384480845,0,nan,
2099,asymmetric_3link,ejar_absolute,0,0.0739985746735152,0.028382564970697122,0.6165169664559141,0.9998829354690713,1,0.045621377396293995,
2099,asymmetric_3link,ejar_capability_token,0,0.019038918755392216,0.018731847952723004,0.02489063314072738,0.9998145443765795,0,0.00047389076702721467,0.038480656917099294
2100,short_2link,raw_copy,0,0.02580515833199894,0.020856312374293768,1.448680973607875,-0.275575138068628,0,nan,
2100,short_2link,ejar_absolute,0,0.02580515833199894,0.025601429379731158,0.008587909415515292,0.9999927294650801,0,0.00022161237079614598,
2100,short_2link,ejar_capability_token,0,0.025376711652108995,0.025282579130327956,0.003815000077246954,0.9999980426254286,0,9.681216072806956e-05,0.004191459067853938
2101,long_2link,raw_copy,0,0.005386390821501288,0.002657823921929578,1.3658686619257445,-0.6303570328982852,0,nan,
2101,long_2link,ejar_absolute,0,0.005386390821501288,0.005368838534664766,0.003268074425676944,0.9999653905473009,0,1.760312935852381e-05,
2101,long_2link,ejar_capability_token,0,0.0026187952774515437,0.002610244584840942,0.0032747785887765634,0.999853698848242,0,8.575977977766083e-06,0.003294615349186979
2102,asymmetric_3link,raw_copy,0,0.09748283435365783,0.03125887498895375,1.1103279420667072,-0.20271466830426074,0,nan,
2102,asymmetric_3link,ejar_absolute,0,0.09748283435365783,0.055717761463669385,0.4284402176673118,0.9999960149467141,1,0.04176556719774788,
2102,asymmetric_3link,ejar_capability_token,0,0.04114815027302853,0.04103983390939308,0.003435442601414061,0.9999969649062834,0,0.00014136211185279243,0.005437675104610937
2103,short_2link,raw_copy,0,0.015033137148861874,0.009391491914268977,1.4630989051509475,-0.600572937059838,0,nan,
2103,short_2link,ejar_absolute,0,0.015033137148861874,0.01496349126587093,0.005929810957577537,0.999988672900295,0,8.914366732189803e-05,
2103,short_2link,ejar_capability_token,0,0.016704385539318547,0.016643515765116856,0.004569344596133832,0.9999925889526781,0,7.632809836516593e-05,0.0071255792288655515
2104,long_2link,raw_copy,0,0.04479489694574053,0.03899975562321412,0.2207194995109542,0.9816332111521007,0,nan,
2104,long_2link,ejar_absolute,0,0.04479489694574053,0.04465765615399163,0.003157901682134268,0.9999992063485813,0,0.00014145788357388688,
2104,long_2link,ejar_capability_token,0,0.038384996737728876,0.03825236593878426,0.0035151130078796985,0.9999991096854269,0,0.00013492760485532356,0.0036178035386262293
2105,asymmetric_3link,raw_copy,0,0.056973307353415235,0.0329795616995262,0.9580130502500719,0.3604408554851106,0,nan,
2105,asymmetric_3link,ejar_absolute,0,0.056973307353415235,0.03343143479600571,0.4132097201010704,0.999998829295452,1,0.023541924797946683,
2105,asymmetric_3link,ejar_capability_token,0,0.03092622947166218,0.030708001430065236,0.008056416957961861,0.9999913368312113,0,0.00024915460761773604,0.009520647115113688
2106,short_2link,raw_copy,1,0.04816847399840285,0.03569546474903633,1.0276345639852802,0.3327209064188139,0,nan,
2106,short_2link,ejar_absolute,1,0.04816847399840285,0.006742619472058847,0.9487115537927391,0.4269910865555646,1,0.04569798875956147,
2106,short_2link,ejar_capability_token,1,0.008884197510378014,0.008428552037794803,0.3035668778859842,0.9528062461432217,0,0.002696948404314765,0.9633499989896925
2107,long_2link,raw_copy,0,0.011929198432700006,0.011211167277326168,1.9341407655089804,-0.9883106733763076,0,nan,
2107,long_2link,ejar_absolute,0,0.011929198432700006,0.011882618890936388,0.003961681133685917,0.9999927202547962,0,4.725968433250436e-05,
2107,long_2link,ejar_capability_token,0,0.01165396030233074,0.011614015638725621,0.003448826680011278,0.999992538396086,0,4.0192492667297235e-05,0.003497566846482025
2108,asymmetric_3link,raw_copy,0,0.027262903382500814,0.0396445440296017,1.5502339662947697,0.24459071280388753,0,nan,
2108,asymmetric_3link,ejar_absolute,0,0.027262903382500814,0.02703363588132637,0.008410055015530661,0.9999986385041727,0,0.0002292825257399838,
2108,asymmetric_3link,ejar_capability_token,0,0.02512828608398304,0.024917022985837735,0.008408742670698133,0.9999983913288444,0,0.00021129729984464094,0.008410417554478076
2109,short_2link,raw_copy,0,0.06533260005133763,0.027128905238161694,1.1856728394989287,-0.28103211397912964,0,nan,
2109,short_2link,ejar_absolute,0,0.06533260005133763,0.03876206132080248,0.40669816035997,0.9999984517353769,1,0.026570648659110855,
2109,short_2link,ejar_capability_token,0,0.024000360827383646,0.023799549826208202,0.008517278757440091,0.9999969699101239,0,0.00020441777196325076,0.008791779006100585
2110,long_2link,raw_copy,0,0.04489891932135941,0.0824709145653155,0.8490334224501891,0.994391663957001,0,nan,
2110,long_2link,ejar_absolute,0,0.04489891932135941,0.044857859359902934,0.00112379049544227,0.9999992899984093,0,5.0456979912763494e-05,
2110,long_2link,ejar_capability_token,0,0.08224387773669949,0.08217449383092579,0.0008547929587762728,0.9999998425523322,0,7.030148844658035e-05,0.0009480228534531045
2111,asymmetric_3link,raw_copy,0,0.07073302637378309,0.04453176229861861,0.9449839186705575,0.3997696866225363,0,nan,
2111,asymmetric_3link,ejar_absolute,0,0.07073302637378309,0.010503155750193435,0.8518065534881011,0.998297015859509,1,0.06025085626504169,
2111,asymmetric_3link,ejar_capability_token,0,0.011830436430404611,0.011563953631480417,0.058892466497564785,0.9984781156431496,0,0.00069672364002164,0.14627556609116685
2112,short_2link,raw_copy,0,0.12835837781376164,0.0852375901905658,1.660275575618522,-0.990528821593107,0,nan,
2112,short_2link,ejar_absolute,0,0.12835837781376164,0.04973149513129065,0.6126590782169378,0.999839171102559,1,0.07863992604545972,
2112,short_2link,ejar_capability_token,0,0.0956617826757536,0.09556652485933007,0.0026151541514797204,0.9999969639719272,0,0.000250170310717602,0.02374677985185623
2113,long_2link,raw_copy,0,0.0395146041734346,0.038632251061012965,0.6883341355272296,0.7579417599484606,0,nan,
2113,long_2link,ejar_absolute,0,0.0395146041734346,0.02694778687547251,0.31807147297879074,0.9999795706057373,1,0.012568468671689688,
2113,long_2link,ejar_capability_token,0,0.05320408689639701,0.053098019767077134,0.005135284779462518,0.9999884252811304,0,0.0002732181427795536,0.015055542856404872
2114,asymmetric_3link,raw_copy,0,0.079469582863863,0.05125428111832714,1.4670941373619255,-0.5708916547331536,0,nan,
2114,asymmetric_3link,ejar_absolute,0,0.079469582863863,0.03940029454188453,0.5042154295481872,0.9999932559117544,1,0.04006979036393337,
2114,asymmetric_3link,ejar_capability_token,0,0.05087689987839364,0.050778215185091485,0.0032049595710950006,0.9999963518830373,0,0.00016305841041785934,0.006925374988361295
2115,short_2link,raw_copy,0,0.06067121669005609,0.042414950490725065,0.9053091612225498,0.4785822385237123,0,nan,
2115,short_2link,ejar_absolute,0,0.06067121669005609,0.021040144460896297,0.6532283081989335,0.9999655419705854,1,0.03963215688804454,
2115,short_2link,ejar_capability_token,0,0.018031591253137184,0.017827460982500112,0.017305046400034864,0.9999102555053931,0,0.00031203754060704815,0.02707250757054939
2116,long_2link,raw_copy,0,0.03550522873189759,0.04109125381447656,2.1476318196462456,-0.9819627584922723,0,nan,
2116,long_2link,ejar_absolute,0,0.03550522873189759,0.03540486037879606,0.005763033084088326,0.9999865580484611,0,0.0002046178136030823,
2116,long_2link,ejar_capability_token,0,0.061302674873868264,0.06126683985820757,0.000590807927631326,0.9999997300720281,0,3.6218106891294994e-05,0.000729433301944701
2117,asymmetric_3link,raw_copy,0,0.11606254509727969,0.0940776529062275,1.7267202528838814,-0.817027275433635,0,nan,
2117,asymmetric_3link,ejar_absolute,0,0.11606254509727969,0.038315812435571715,0.6698860178816476,0.9999657851221766,1,0.07774867683031185,
2117,asymmetric_3link,ejar_capability_token,0,0.0573135228849978,0.05714148008863983,0.0062244734127509865,0.9999847832155527,0,0.00035674650561323744,0.014895730451004294
2118,short_2link,raw_copy,0,0.06821381196368831,0.04896652165513996,1.0165222119089476,0.33571253677498286,0,nan,
2118,short_2link,ejar_absolute,0,0.06821381196368831,0.00374176583323016,0.9493044889577663,0.9281949298213781,1,0.06475567885535478,
2118,short_2link,ejar_capability_token,0,0.0021065143556197844,0.0008895705639486182,0.587396930754004,0.9861034222691963,0,0.0012373606544772405,0.591477337097553
2119,long_2link,raw_copy,1,0.01314476096567308,0.010035113106977276,1.6878138145303239,-0.8290733578490371,0,nan,
2119,long_2link,ejar_absolute,1,0.01314476096567308,0.011728946881452212,0.367441965250031,0.9308391910448848,0,0.0048299371694107765,
2119,long_2link,ejar_capability_token,1,0.08673239720633036,0.08668457204204996,0.011072364956378648,0.9999386866575019,0,0.0009603327664824506,0.3994567885930342
2120,asymmetric_3link,raw_copy,0,0.04862750351744217,0.02746522027516838,0.9796597961997072,0.3180502288843849,0,nan,
2120,asymmetric_3link,ejar_absolute,0,0.04862750351744217,0.04839889403950608,0.004724764379982132,0.9999994637012534,0,0.00022975350123143095,
2120,asymmetric_3link,ejar_capability_token,0,0.03259479631228718,0.032439899105484164,0.004788669184170617,0.99999887948636,0,0.00015608570145363685,0.004878452116400284
2121,short_2link,raw_copy,0,0.013852858872121857,0.022184595849483492,2.444662378242593,-0.7529885878913897,0,nan,
2121,short_2link,ejar_absolute,0,0.013852858872121857,0.013708354142372033,0.010857368384724349,0.999990152156914,0,0.0001504056028135924,
2121,short_2link,ejar_capability_token,0,0.0381398636525284,0.03800845485156982,0.004190340135164497,0.999996456412029,0,0.00015981900560323148,0.006415547733272534
2122,long_2link,raw_copy,0,0.06480833438189972,0.08255646867963479,1.2077266505121456,0.45692164465786483,0,nan,
2122,long_2link,ejar_absolute,0,0.06480833438189972,0.028670366255050195,0.5576234675157364,0.9999862251617185,1,0.03613864869957771,
2122,long_2link,ejar_capability_token,0,0.055866026286247136,0.0557829879780953,0.0038397261589512097,0.9999934027055705,0,0.00021451024636768518,0.012087164808888742
2123,asymmetric_3link,raw_copy,0,0.04179362160494005,0.014846265705563026,1.0331633158734044,0.0827079553851014,0,nan,
2123,asymmetric_3link,ejar_absolute,0,0.04179362160494005,0.041548315318513884,0.007531398602230403,0.9999882227125427,0,0.0003147644308689905,
2123,asymmetric_3link,ejar_capability_token,0,0.04905432577488975,0.04891904481939429,0.004018610799077597,0.9999952995218275,0,0.0001971302473190533,0.007502170161034838
2124,short_2link,raw_copy,0,0.0648256781850306,0.045297896543893205,0.5472241042318026,0.8506564992919168,0,nan,
2124,short_2link,ejar_absolute,0,0.0648256781850306,0.0330575156202339,0.49008650967218775,0.999969464478275,1,0.03177019084892064,
2124,short_2link,ejar_capability_token,0,0.028455038837767097,0.0282854085458378,0.00916068045932031,0.999974422290806,0,0.000260667527411014,0.015276103888726222
2125,long_2link,raw_copy,0,0.057144305217222455,0.07092640084262905,1.2229654486363009,0.42092360295459263,0,nan,
2125,long_2link,ejar_absolute,0,0.057144305217222455,0.02159100823642388,0.6222388544444187,0.9998807299476816,1,0.035557407638625575,
2125,long_2link,ejar_capability_token,0,0.09289165280340772,0.09282036333285895,0.0030377192593138255,0.9999955613225029,0,0.000282178765788124,0.019593532485951633
2126,asymmetric_3link,raw_copy,0,0.06183913298213467,0.02913884498629311,0.9885534152976959,0.2597549837614091,0,nan,
2126,asymmetric_3link,ejar_absolute,0,0.06183913298213467,0.05168609438659518,0.16419876489066684,0.9999969207694032,1,0.010153909421774977,
